title,company,location,salary,description,experience,employment_type,schedule,working_hours,work_format,published_date,link,skills,salary_range,published_date_dt
Бренд-менеджер,ТОО Stella Kazakhstan,Алматы,"от 400 000 ₸ за месяц, на руки","Обязанности:

Формирование и реализация стратегии корпоративных продаж

Развитие продуктового предложения под B2B

Управление командой менеджеров по продажам

Развитие ключевых партнёрств и личные продажи крупным клиентам

Планирование и управление показателями

Работа с CRM и аналитикой

Сотрудничество с другими отделами

Повышение узнаваемости компании в корпоративном сегменте

Оптимизация процессов и автоматизация

Финансовая ответственность за B2B-направление

Направление B2C. Сбор и планирование заказов

Анализ продаж бутиков

Разработка новых продуктов под бутики

Контент и визуальная коммуникация

Цифровой маркетинг и активные продажи

Контроль за интернет-магазином и ассортиментом

Требования:

Опыт работы в розничных и корпоративных продажах товаров в сфере домашнего текстиля и аксессуаров
Владение Английским языком не ниже уровня Intermediate
Владение Excel
Умение работать с электронными базами данных
Условия:
Работа в компании - лидере индустрии
Взаимодействие с люксовыми брендами
Возможности для профессионального роста",3–6 лет,Полная занятость,График: 5/2,8,На месте работодателя или разъездной,9 мая 2025,https://hh.kz/vacancy/120279425,Не указано,от 400000 ₸,2025-05-09
Финансовый директор (CFO),ТОО GSCSTUDY SCHOOL,Астана,"от 500 000 ₸ за месяц, на руки","Компания GSC STUDY #1 в сфере образовательных услуг в поиске сотрудника на позицию Финансового Директора(CFO).

Обязанности:

Проведение глубокого экономического анализа деятельности компании для разработки стратегий оптимизации финансовых процессов и повышения эффективности.
Руководство финансовым планированием и прогнозированием и мониторингом выполнения ключевых финансовых показателей.
Разработка и анализ комплексных финансовых моделей для поддержки стратегических и управленческих решений.
Оценка и контроль финансовых показателей компании, анализ финансовой отчетности для подготовки рекомендаций руководству.
Управление учетом затрат, анализ рентабельности, определение причин отклонений от запланированных показателей и разработка корректирующих мер.
Налоговое планирование с целью оптимизации налоговых обязательств и соблюдения налогового законодательства.
Взаимодействие с бухгалтерией и другими подразделениями для обеспечения точности финансовых данных и соблюдения учетной политики.
Подготовка и представление управленческого и прочих аналитических отчетов и презентаций для руководства.
Разработка и реализация финансовой стратегии компании, включая оптимизацию структуры и управление рисками.
Требования:
Высшее образование в области экономики, финансов, бухгалтерского учета или смежных дисциплин.
Дополнительные сертификаты в области финансового менеджмента будут плюсом.
Общий стаж работы не менее 7 лет, из которых на руководящих финансовых позициях — не менее 2 лет.
Успешный опыт участия в краткосрочном финансовом прогнозировании и налоговом планировании.
Навыки:
Глубокое знание методов экономического анализа и финансового моделирования.
Уверенное владение программами для анализа данных (Excel, 1С.
Опыт ведения учета и понимание финансовой отчетности.
Высокие аналитические способности и внимательность к деталям.
Отличные коммуникативные навыки для взаимодействия с различными подразделениями и внешними партнерами.
Способность стратегически мыслить и принимать обоснованные решения на основе анализа данных.
Готовность к обучению и постоянному профессиональному развитию в области финансового менеджмента.
Дополнительные требования:
Знание английского языка на уровне, достаточном для чтения профессиональной литературы и ведения переписки.
Умение работать оперативно и эффективно в условиях многозадачности.

Условия:

Достойная заработная плата, в зависимости от опыта и экспертности;
График 5/2;
Работа в комфортном офисе на левом берегу;
Командировки внутри Казахстана, так же заграничные командировки;
Молодой и дружный коллектив;
Обучение, тренинги за счет Компании;
Возможность роста.",более 6 лет,Полная занятость,График: 5/2,8,На месте работодателя,9 мая 2025,https://hh.kz/vacancy/118543258,Не указано,от 500000 ₸,2025-05-09
Коммерческий директор IT компании,ТОО IServ,Астана,Не указано,"1. Образование и сертификации

Высшее образование в области экономики, управления, бизнеса или информационных технологий.
Дополнительное образование в сфере IT-бизнеса, продаж или стратегического менеджмента приветствуется.
Сертификаты по управлению проектами (например, PMP, PRINCE2) или Agile/Scrum — плюс.

2. Опыт работы

Не менее 5 лет успешного опыта на руководящих позициях в сфере продаж или коммерческого управления в IT-компаниях.
Опыт выведения на рынок IT-продуктов или решений (например, SaaS, облачные сервисы, программное обеспечение).
Доказанный опыт достижения ключевых коммерческих показателей (рост выручки, увеличение клиентской базы, удержание клиентов).
Опыт построения и управления отделами продаж, маркетинга и партнерских программ.

3. Профессиональные навыки

Глубокое понимание рынка IT и технологий, актуальных бизнес-моделей (SaaS, PaaS, B2B/B2C и др.).
Разработка и реализация коммерческих стратегий и планов.
Владение современными инструментами управления продажами (CRM-системы, аналитика данных).
Навыки бюджетирования и управления финансовыми показателями.
Способность выстраивать эффективные взаимоотношения с ключевыми клиентами и партнерами.

4. Личностные качества

Стратегическое мышление и ориентация на результат.
Развитые лидерские качества и умение мотивировать команду.
Отличные коммуникативные и переговорные навыки.
Гибкость и адаптивность в условиях быстро меняющегося IT-рынка.
Высокий уровень самоорганизации и ответственности.

5. Дополнительные требования

Владение английским языком на уровне не ниже Upper-Intermediate (для международных проектов и взаимодействия с зарубежными клиентами).
Готовность к командировкам (если требуется).
Понимание юридических аспектов контрактов и сделок в IT-сфере — будет преимуществом.

ОБЯЗАННОСТИ

Стратегическое планирование и развитие бизнеса

Разработка и реализация коммерческой стратегии компании.
Анализ рынка, выявление новых бизнес-возможностей и направлений для роста.
Формирование и управление бюджетом коммерческого подразделения.

Управление продажами и клиентскими отношениями

Организация процесса продаж услуг по разработке ПО.
Поиск и привлечение ключевых клиентов, построение долгосрочных отношений.
Контроль выполнения планов продаж и финансовых показателей.
Ведение переговоров и заключение крупных контрактов.

Маркетинг и продвижение услуг

Определение целевых рынков и стратегий выхода на них.
Курирование маркетинговых кампаний для привлечения клиентов.
Анализ эффективности маркетинговых инициатив и каналов продвижения.

Управление командой

Постановка целей и задач для подчинённых, контроль их выполнения.
Проведение обучения и развития сотрудников для достижения коммерческих целей.

Управление проектами и операционной деятельностью

Согласование коммерческих условий проектов с отделами разработки.
Обеспечение рентабельности проектов и соблюдения сроков.
Решение конфликтных ситуаций с клиентами и внутри компании.

Финансовое планирование и отчетность

Контроль за выполнением финансовых показателей: выручка, прибыль, маржинальность.
Подготовка регулярных отчетов для топ-менеджмента и инвесторов.
Анализ показателей эффективности коммерческой деятельности.

Развитие партнерских отношений

Установление и развитие партнерских отношений с другими компаниями.
Поиск стратегических альянсов для расширения портфеля услуг.",3–6 лет,Полная занятость,График: 5/2,8,На месте работодателя,9 мая 2025,https://hh.kz/vacancy/119756577,Не указано,Не указано,2025-05-09
Middle/middle+ backend developer,ТОО CODEXPLORE,Астана,Не указано,"Обязанности:

Разработка серверной части платформы, обеспечивающей высокую производительность и безопасность.

Проектирование и реализация API (REST/GraphQL) для взаимодействия с фронтендом и мобильным приложением.

Реализация системы управления заказами, складским учетом и логистикой.

Интеграция с платежными системами (если требуется).

Обеспечение защиты данных, включая шифрование, аутентификацию и авторизацию пользователей.

Оптимизация базы данных, обеспечение отказоустойчивости системы.

Настройка серверов, деплоя и CI/CD процессов.

Логирование и мониторинг работы системы.

Технические требования

Язык программирования: Node.js (Nest.js, Express.js), Python (Django, FastAPI), Java (Spring Boot), Go или другой подходящий стек.

База данных: PostgreSQL, MySQL, MongoDB, Redis (для кеширования).

API: Разработка RESTful API или GraphQL (Apollo Server).

Аутентификация: JWT, OAuth2, OpenID Connect.

DevOps: Docker, Kubernetes, CI/CD (GitHub Actions, GitLab CI/CD, Jenkins).

Cloud-сервисы: AWS, Google Cloud, Azure (по необходимости).

Работа с WebSockets: для реального времени (например, обновление данных о доставке).

Дополнительные требования

Опыт работы с распределенными системами и микросервисной архитектурой.

Навыки интеграции с внешними сервисами (платежные шлюзы, API поставщиков).

Опыт работы с кэшированием данных (Redis, Memcached).

Знание принципов безопасной разработки (OWASP, защита API).

Способность документировать код и API.

Мы предлагаем:

• Конкурентоспособную заработную плату.

• Возможность удаленной работы.

• Команду профессионалов и дружелюбную атмосферу.

• Возможности для профессионального роста и обучения.

• Участие в интересных и разнообразных проектах.",1–3 года,Полная занятость,График: 5/2,7 или 8,Гибрид,8 мая 2025,https://hh.kz/vacancy/120349439,Не указано,Не указано,2025-05-08
Key Account Manager,ТОО Vi-ORTIS (Ви-ОРТИС),Алматы,"от 350 000 до 900 000 ₸ за месяц, на руки","Привет! В связи с расширением компании и кратным ростом объема продаж и входящих заявок наш отдел продаж не справляется, и мы ищем ЛУЧШЕГО менеджера по продажам.

Ведущая аналитическая компания на фармацевтическом рынке Казахстана, работаем с клиентами по СНГ и Европе, продаем высокоинтеллектуальные продукты со средним чеком 5 000 000 - 7 000 000 тенге.



Если у тебя:

есть непреодолимое желание самому влиять на уровень своего дохода;
ты имеешь способность доносить положительную энергетику и хорошее настроение клиенту при личном общении и по телефону;
знаешь, что продажи - это залог успеха и процветания;
при этом ты готов обучаться новому и постигать неизведанное и иметь за спиной собственную историю успеха и достижений в сфере продаж


тогда ОТКЛИКАЙСЯ НА ВАКАНСИЮ, ты должен быть в нашей команде!!!

И помни, что уже на этом этапе есть конкуренция!

Меня зовут Александр, являюсь руководителем отдела продаж компании

Vi-ORTIS Kazakhstan

Немного о нас:

Группа компаний Mladex созданная в 2004 году – ведущая отечественная бизнес-группа, состоящая из компаний-экспертов фармацевтического рынка в таких направлениях как: консалтинг и аналитика, маркетинговые исследования, специализированные печатные издания, IT и автоматизация бизнес процессов.

В состав группы входят:

Аналитическое агентство Vi-ORTIS;
Компания PharmIT с информационным порталом «Интернет-заказ аптека», web-сайт pharmcenter.kz;
Издательский дом «Казахстанский Фармацевтический Вестник» с одноименным специализированным изданием

Уникальность и преимущества:

Создаем продукты, не имеющие аналогов в Казахстане и в СНГ
Аккредитованные эксперты при МинЗдраве РК
Наивысший процент на территории СНГ по точности данных
Партнеры по всей территории СНГ

Цифры и Структура:

За 2023 год общий оборот группы компании составил более 1 500 000 $,
Более 100 ведущих компании, являются нашими клиентами
Сейчас в команде 3 KAM, более 20 человек работает в тех. поддержке базы данных


Планы компании на ближайший год:
а) рост выручки +60%
б) запуск проектов на территория Узбекистан (2024), Киргизия (2024), Таджикистан (2025), Монголия (2025)
в) внедрение CRM системы Битрикс 24

Почему мы?

Потому что не просто продаем, а помогаем нашим клиентам в принятии решения дальнейших шагов, построении стратегии работы, анализе результатов проведенных маркетинговых активностей, мониторинге себя и конкурентов, понимании Фармацевтического рынка в целом.

Наши клиенты: мировые фармацевтические производители, дистрибьюторы, аптечные сети и индивидуальные аптеки.

Что нужно от тебя:

работа с действующими клиентами (пролонгация, увеличения чека)
работа с потенциальными клиентами (звонки, встречи, КП)
Документооборот: АВР, Договора
Проведение встреч\переговоров с первыми руководителями компании (Главы, Директора, Ком. директора)
Ежедневный отчет


ОБЯЗАТЕЛЬНЫЕ НАВЫКИ:

работа с высокими чеками
отработка возражений
деловая переписка
грамотная речь
ДИКОЕ желание учиться
опыт работы в продажах (B2B приветствуется)
опыт работы в IT компаниях (приветствуется)

Что мы предлагаем:

Играть в команде эффективных менеджеров;
Работать с действующими клиентами и привлекать новых;
Достигать поставленных целей, как командой, так и лично;
Участвовать в жизни компании;


Условия работы:

Официальное трудоустройство.
Современный офис
Зарплата – 350 000 тенге ОКЛАД + 3% ОТ ПРОДАЖ + Фикс БОНУС ЗА ВЫПОЛНЕНИЕ КВАРТАЛЬНОГО ПЛАНА ОТДЕЛА.

После испытательного срока сумма от 350 000 (на руки)

Обучение по продуктам, технологии продаж и технологии управления – ты сможешь стать настоящим профессионалом в своей сфере;
Карьерный рост: руководитель отдела продаж
Мы ценим наших сотрудников, поэтому отмечаем хорошие результаты, организуем корпоративы, выезды на природу, дни рождения сотрудников и компании
Комфортный эмоциональный климат, молодой и дружный коллектив (25-30 лет) без сплетен и интриг, нацеленный на общий результат!
График - 5/2 с 9.00 до 18.00

Каким мы видим кандидата в нашу команду:

опыт в аналогичной должности обязателен от 1 года
активная жизненная позиция, умение общаться с людьми
знание техник продаж, умение на 100% применять на практике данные навыки
способность работать в режиме многозадачности


Кому точно не к нам:

ты хочешь подработать и ищешь работу на 2-3 месяца.
ты планируешь зарабатывать меньше 300 000 тенге

Если ты тот, кто нам нужен и хочешь попасть в команду, то:

Приходи на интервью


Откликайся на вакансию прямо сейчас!",3–6 лет,Полная занятость,График: 5/2,8,На месте работодателя,9 мая 2025,https://hh.kz/vacancy/119765673,Не указано,350000–900000 ₸,2025-05-09
Project Manager/ Проектный менеджер,ИП TTTMarketing,Алматы,"от 500 000 до 800 000 ₸ за месяц, на руки","Обязанности:

1. Ведение проектов под ключ:

• Полный контроль от запуска до завершения.

• Построение процессов, координация команды, контроль сроков и качества.

2. Ведение и управление SMM:

• Создание контент-планов.

• Разработка сторис, Reels, публикаций.

• Анализ ROI, ER и других метрик, составление отчетности.

• Поддержка вовлеченности аудитории.

3. Работа с таргетированной и контекстной рекламой:

• Планирование, запуск, оптимизация рекламных кампаний.

• Проведение A/B тестирования.

• Анализ и корректировка стратегий.

4. Создание визуального контента:

• Навыки мобилографии.

• Участие в создании визуальных концепций для соцсетей.

• Построение визуальной стратегии страницы.

5. Проведение маркетингового анализа:

• Построение стратегий.

• Анализ целевой аудитории, конкурентов, рыночных трендов.

• Разработка рекомендаций по улучшению продвижения.

6. Коммуникация с клиентами:

• Ведение переговоров.

• Поддержка отношений с клиентами, устранение конфликтных ситуаций.

• Организация встреч, презентация отчетов и стратегий.

7. Организация мероприятий и событий:

• Планирование ивентов, фотосессий, съемок для клиентов.

• Координация всех участников процесса.

8. Бюджетирование:

• Составление и контроль бюджета.

• Учет затрат, отчетность перед клиентом.

9. Управление командой:

• Делегирование задач.

• Четкое составление технических заданий (ТЗ).

• Курация выполнения задач.

10. Удержание и развитие проекта:

• Поиск новых возможностей для роста и улучшения показателей проекта.

• Оцифровка всех результатов работы.

Требования:

1. Опыт работы от 1 года.

2. Наличие подтвержденных кейсов и результатов в цифрах.

3. Портфолио, отражающее ваши навыки.

4. Сопроводительное письмо, объясняющее ваш интерес и опыт.

5. Пройденные тесты на тип личности (Gallup, MBTI будут преимуществом).

6. Успешное прохождение двухэтапного интервью.

Дополнительные качества:

1. Организационные навыки:

• Умение работать в многозадачности и соблюдать сроки.

• Структурированность и внимательность к деталям.

2. Креативность:

• Идеи для нестандартных кампаний.

• Творческий подход к разработке контента и визуала.

3. Навыки аналитики:

• Работа с большими объемами данных.

• Умение оценивать эффективность кампаний и предлагать улучшения.

4. Командное взаимодействие:

• Эффективная коммуникация с командой.

• Умение мотивировать сотрудников и выстраивать позитивные отношения.

5. Техническая грамотность:

• Владение инструментами анализа (Google Analytics, Meta Ads Manager, TikTok Ads и др.).

• Знание программ для работы с визуальным контентом (Canva, Adobe Photoshop).

6. Грамотная устная и письменная речь:

• Умение писать тексты для постов, сторис, писем клиентам.

• Профессиональное общение с клиентами.

7. Стрессоустойчивость:

• Умение сохранять продуктивность под давлением.

• Готовность оперативно решать сложные задачи.

8. Эмпатия и гибкость:

• Умение понимать потребности клиента и аудитории.

• Адаптация стратегий под меняющиеся условия.

Условия:​​​​​​​

Мы предлагаем:

• Удаленную/гибридную работу.

• Возможности для обучения и роста.

• Дружный и амбициозный коллектив.

• Участие в интересных проектах и реальное влияние на их успех.

• Уютный офис+студия в Алматы с печеньками и кофе.

• Отзывчивость руководства и команды.

• Поддержка куратора на начальных этапах.

• Оплаченные подписки в приложениях Canva PRO, Capcut PRO.

• Система бонусов KPI +к зарплате.

• Проведение профессиональных съемок фото+видео с камерой.",1–3 года,Частичная занятость,График: 5/2,9,Гибрид,9 мая 2025,https://hh.kz/vacancy/119451213,Не указано,500000–800000 ₸,2025-05-09
Кредитный менеджер,ТОО МФО Swiss Capital (Свисс Капитал),Астана,"от 190 000 до 400 000 ₸ за месяц, на руки","Swiss Capital — международная микрофинансовая компания с амбициозными целями. Мы расширяем команду и ищем энергичных, надёжных сотрудников, готовых расти вместе с нами.

Почему выбирают нас?

• Стабильность международной компании;
• Обучение и поддержка с первого дня;
• Прозрачная система мотивации и карьерного роста;
• Современные инструменты и стандартизированные процессы;
• Реальная возможность влиять на развитие бизнеса.

Ваши задачи:

• Выдача микрозаймов под залог недвижимости и автомобилей;
• Распространение рекламных материалов, выполнение планов;
• Консультирование клиентов по условиям кредитования;
• Оценка платёжеспособности, проведение финансового анализа;
• Сопровождение клиентов до полного погашения займа.

Наш идеальный кандидат:

• Имеет опыт работы в МФО или банке от 1 года;
• Образование: средне-специальное или высшее;
• Легко находит подход к людям;
• Уверенный пользователь ПК;
• Ответственный, стрессоустойчивый;
• Свободно владеет русским и казахским языками.

Мы предлагаем:

• Оформление согласно ТК РК;
• Конкурентную зарплату: оклад + бонусы;
• Ежегодный оплачиваемый отпуск;
• График 5/2 с 10:00 до 19:00;
• Медицинское страхование;
• Возможность профессионального и карьерного роста.

Готовы к новым вершинам вместе с нами?
Присылайте резюме — мы ждём именно вас!",1–3 года,"Полная занятость
Стажировка",График: 5/2,8,На месте работодателя,9 мая 2025,https://hh.kz/vacancy/120278296,Не указано,190000–400000 ₸,2025-05-09
Frontend-разработчик,Finstar Financial Group,Алматы,Не указано,"Что нужно делать:

- Разработка новых пользовательских интерфейсов с использованием React.js;

- Взаимодействие с другими командами (UX, back-end, data science, PO и др.);

- Создание переиспользуемых компонентов и библиотек для дальнейшего использования;

- Перевод дизайнов и макетов в высококачественный код;

- Оптимизация компонентов для обеспечения максимальной производительности на различных устройствах и браузерах;

- Участие во всех этапах разработки в рамках agile-проектов: проектирование, разработка интерфейсов и приложений, тестирование;

- Выполнение других задач, связанных с бизнесом.

Что ожидаем:

- Опыт работы Frontend разработчиком от 3ех лет;

- Глубокие знания React.js и его экосистемы (Redux, server-side rendering, Node.js) или любого другого современного JavaScript;

- Опыт работы с Redux, Webpack, Yarn;

- Навыки работы с headless CMS;

- Опыт взаимодействия с REST API;

- Умение создавать переиспользуемые компоненты и библиотеки;

- Знание системы контроля версий GIT;

- Английский язык от B2.

Будет плюсом:

- Опыт работы с Webflow;

- Опыт разработки на React Native;

- Опыт тестирования с использованием Jest, Cypress.io или других фреймворков;

- Знание State Machines и Statecharts;

- Опыт работы с TypeScript.

Мы предлагаем:

- Удаленный формат работы;

- Стабильную заработную плату в евро;

- Интересные и сложные проекты, в которых вы сможете влиять на результат;

- Профессиональная команда коллег и возможности роста.",3–6 лет,Полная занятость,График: 5/2,8,Удалённо,9 мая 2025,https://hh.kz/vacancy/120113378,Не указано,Не указано,2025-05-09
Руководитель отдела продаж,ТОО TEPLOSTIL,Алматы,Не указано,"Руководитель отдела продаж в розничной сети — сильный вызов для амбициозного лидера!
Если вы хотите управлять командой в живом ритме офлайн-продаж, развивать персонал и добиваться высоких результатов в рознице — мы ищем именно вас!

Обязанности:

Обеспечение выполнения плана по доходам и ключевым метрикам розничного канала;

Контроль за эффективностью продаж в шоу-руме, достижение необходимой конверсии на каждом этапе;

Разработка планов на месяц, квартал и год с учетом специфики розничной торговли;

Проведение регулярных планерок и стратегических встреч с сотрудниками розничных точек, постановка целей и разбор текущих результатов;

Анализ качества работы продавцов, выявление точек роста, внедрение инструментов для повышения эффективности на торговых площадках;

Контроль работы с CRM: ведение клиентов, корректное распределение по воронке, обеспечение актуальности данных;

Работа с обратной связью: анализ претензий и ошибок, выявление системных сбоев, улучшение клиентского опыта;

Обучение, развитие и мотивация команды: от адаптации новых сотрудников до повышения квалификации текущих продавцов;

Постоянный поиск точек для роста продаж и внедрение инициатив, улучшающих работу магазина и команды.

Требования:

Опыт работы в розничных продажах на руководящей позиции от 3 лет;

Глубокое понимание специфики офлайн-продаж, умение управлять командой на торговой точке;

Знание казахского языка;

Навыки работы с CRM-системами и понимание аналитики в продажах;

Развитые управленческие и коммуникативные навыки;

Ответственность, стратегическое мышление и ориентация на результат;

Инициативность и готовность внедрять изменения, повышающие эффективность розницы.

Мы предлагаем:

Конкурентоспособную зарплату + бонусы, зависящие от результата вашей розничной команды;

Возможность карьерного роста;

Комфортное рабочее место в стабильной, динамично развивающейся компании;

Поддержку руководства и вовлечённую команду;

Корпоративные скидки на продукцию;

График работы: 6/1 ;

Официальное трудоустройство.

Если вы готовы развивать сильную команду в розничной торговле и достигать высоких результатов — присылайте свое резюме прямо сейчас!",3–6 лет,Полная занятость,График: 6/1,8,На месте работодателя,9 мая 2025,https://hh.kz/vacancy/119532054,Не указано,Не указано,2025-05-09
Full Stack разработчик на C# (Программист),ТОО Mladex (Mladex Pharm Consulting Group),Алматы,Не указано,"Привет!

Я являюсь тимлидом нашей крутой команды разработчиков, мы находимся в поисках Full Stack разработчиков на C#.
Ищем нескольких программистов уровня Middle.

О компании
- Нашим основным родом деятельности является обработка и анализ данных для фармацевтического рынка Центральной Азии
- Для этого мы создали и поддерживаем набор сервисов, направленных как на внутреннюю работу компании, так и предназначенных для внешних клиентов в B2B сегменте
- Наиболее примечательными продуктами компании являются сервис онлайн заказа товаров для аптек PharmCenter и сервис рыночной аналитики Viortis Base

Обязанности
- Поддержка и модификация существующих продуктов компании
- Проектирование и реализация новых решений
- Активное участие в обсуждениях и планировании
- Документирование проделанной работы

Требования
- Опыт коммерческой работы по специальности от 1 года
- Опыт проектирования новых программных решений, знание и умение применять паттерны проектирования
- Понимание принципов работы Web-технологий, асинхронного программирования, микросервисной архитектуры
- Уверенное знание Backend-технологий: .NET, C#, SQL Server, Entity Framework,
- Уверенное знание Frontend-технологий: Razor Pages, VueJS, JQuery, JavaScript, HTML, CSS
- Будет плюсом: Elasticsearch, PowerBI, TypeScript, RabbitMQ

Что мы предлагаем?
- Работа в динамично развивающейся IT компании
- Следуем букве закона - нормированный график работы, отпуск 24 календарных дня
- Рост и развитие каждого сотрудника
- Амбициозное, стратегически мыслящее руководство
- Душевный коллектив",1–3 года,Полная занятость,График: 5/2,8,На месте работодателя,9 мая 2025,https://hh.kz/vacancy/119909985,Не указано,Не указано,2025-05-09
Финансовый менеджер (строительство),ТОО TUMAR Group,Шымкент,Не указано,"В строительную компанию TUMAR Group требуется Финансовый менеджер с обязательным опытом работы в данной сфере. Штат компании около 200 сотрудников. Наш центральный офис находится в г.Астана.
Мы ищем профессионала, трудоголика, финансиста по призванию. Нам нужен самостоятельный сильный специалист, который имеет отличные результаты на предыдущих местах работы и умеет делать все ""своими руками"".

Обязанности:
• Построение финансово-экономических моделей;
• Формирование и контроль бюджета проектов;
• Формирование и анализ управленческой отчетности и расшифровок к ним;
• Анализ доходов и расходов организации;
• Сотрудничество в автоматизации управленческой отчетности;
• Выполнение отдельных служебных поручений своего непосредственного руководителя;
• Подготовка финансовой отчетности с различными видами расшифровок;
• Анализ финансовых показателей компании;
• Участие в процессе принятия управленческих решений по сокращению затрат, управлению рентабельностью.

Требования:
• Знание Excel - на уровне уверенного пользователя.
• Знание принципов управленческого учета.
• 1С: Предприятие – Бухгалтерия
• Высшее экономическое, финансовое образование.
• Желателен опыт работы в строительной компании, составление бизнес-планов, финансовое моделирование, опыт работы в крупных компаниях.
• Знание основ ведения налогового, аудиторского и бухгалтерского учета
• Способность обрабатывать большие объемы информации в сжатые сроки, высокая скорость мышления.
• Умение перерабатывать и анализировать большие объемы информации.

Что мы предлагаем:
- Прозрачная система расчета заработной платы;
- Широкие возможности для роста и развития сотрудника;
- График работы: 5/2 с 09:00 до 18:00.
- Оформление по ТК РК.",3–6 лет,Полная занятость,График: 5/2,8,Не указано,9 мая 2025,https://hh.kz/vacancy/119523246,Не указано,Не указано,2025-05-09
Младший тестировщик,ТОО Ломбард Деньги населению,Костанай,Не указано,"На финтех проекты требуется специалист на позицию тестировщика. Проекты работают на территории трех стран: Казахстан, Россия, Филиппины. В рамках проектов мы создаем высоконагруженные, асинхронные, отказоустойчивые, безопасные финансовые сервисы. И что важно - постоянно добавляем новый функционал. Проекты, в основном, представляют собой backend и api для обслуживания наших клиентов через web, мобильные приложения и открытые api. В команде 30 человек, среди которых разработчики, тестировщики, системные аналитики, системные администраторы и техподдержка.

Обязанности:

Ручное тестирование

Составление отчетности по результатам тестирования

Выявление и описание багов

Описание тест-кейсов

Оформление и ведение документации

обучаться и повышать свой уровень;

читать техническую документацию;

изучать программные продукты, которые производит компания;

работать в команде тестировщиков и выполнять простые задачи по поиску ошибок;

учиться писать тест-кейсы, отрабатывать их и составлять репорты;

присутствовать на рабочих митингах, отчитываться о своей работе, вносить предложения.

Требования:

Понимать принципы тестирования

Понимать как устроен процесс разработки программного обеспечения

Уметь работать с базами данных с помощью SQL

Понимать как backend взаимодействует с мобильным приложением с помощью API

Умение отправлять запросы, и знать что такое GET, POST, PUT, DELETE, PATCH

Будет плюсом:

Умение работать с: Postman, cURL, и Swagger

Знание BPMN

Опыт разработки на любом ЯП, любых пет проектов

Умение работать с Linux системами

Условия:

Официальное оформление

Действующие высоконагруженные проекты;

Команда профессионалов, с которыми будут по плечу любые задачи;

Возможность удаленной работы;

Поддержка в развитии и обучении;",1–3 года,Полная занятость,График: 5/2,8,Удалённо,9 мая 2025,https://hh.kz/vacancy/118594005,Не указано,Не указано,2025-05-09
Интегратор Битрикс24,ТОО CleverCRM,Алматы,Не указано,"Город: Алматы / Астана / удалённая работа

Занятость: Полная занятость

Зарплата: от 300,000 до 500,000 KZT (обсуждается на собеседовании, зависит от опыта)

О компании:

Мы - динамично развивающаяся IT-компания, специализирующаяся на внедрении и настройке CRM-систем для бизнеса. Наша миссия - помогать компаниям оптимизировать процессы и достигать новых высот с помощью современных технологий. Присоединяйтесь к нашей команде профессионалов, чтобы вместе создавать эффективные решения для клиентов!

Обязанности:

- Настройка и внедрение Битрикс24 (CRM, бизнес-процессы, корпоративный портал) под задачи клиентов.

- Интеграция Битрикс24 со сторонними системами (1С, телефония, мессенджеры, сайты) через API.

- Анализ бизнес-процессов клиентов, разработка и внедрение оптимальных решений на базе Битрикс24.

- Обучение пользователей и подготовка документации по настройке системы.

- Техническая поддержка и доработка функционала порталов Битрикс24.

- Участие в командных проектах по автоматизации процессов.

Требования:

- Опыт работы с Битрикс24 (настройка CRM, порталов, бизнес-процессов) от 1 года.

- Знание принципов работы API и опыт интеграции систем.

- Базовые навыки программирования (PHP, JavaScript) и работы с базами данных (MySQL).

- Понимание бизнес-процессов и умение предлагать решения для их оптимизации.

- Коммуникабельность, умение работать в команде и эффективно взаимодействовать с клиентами.

- Желательно: опыт работы с другими CRM (AmoCRM, Salesforce и др.), сертификаты Битрикс24.

- Знание казахского и/или русского языков, английский будет преимуществом.

Условия:

- Гибкий график работы

- Удалённая работа

- Доступ к внутреннему и внешнему обучению, участие в сертификациях Битрикс24.

- Возможности карьерного роста до руководителя проектов или бизнес-аналитика.

Почему стоит работать у нас?

- Интересные проекты для крупных клиентов из разных индустрий.

- Возможность влиять на результат и предлагать свои идеи.",1–3 года,"Полная занятость
Возможно временное оформление",График: 5/2,8,Удалённо,8 мая 2025,https://hh.kz/vacancy/120249634,Не указано,Не указано,2025-05-08
