title,company,location,salary,description,experience,employment_type,schedule,working_hours,work_format,published_date,link,skills
Финансовый консультант / Финансовый координатор,ООО QIZIL POMADA,Вакансия опубликована 8 мая 2025 в Алматы,Не указано,"Кто мы:
Мы — амбициозная команда, развивающая масштабные онлайн-проекты:

Женский онлайн-клуб

Образовательная платформа с курсами на миллионные обороты

Миллионная аудитория на YouTube, Instagram и Telegram

Постоянные запуски, рост, масштабирование

Сейчас мы ищем финансового партнёра, который поможет выстроить умную финансовую систему в быстрорастущем бизнесе.

Что нужно делать:

Внедрить финансовый учёт: расходы, ФОТ, бюджеты, план-факт

Прогнозировать доходы и выявлять узкие места

Считать юнит-экономику продуктов (курсы, клубы, ретриты)

Подобрать финансовую модель мотивации: оклад + %

Контролировать рентабельность и оптимизировать издержки

Подготавливать отчёты для принятия стратегических решений

Мы ищем:

Человека с опытом в инфобизнесе, диджитале или креативных индустриях

Знание P&L, юнит-экономики, бюджетирования

Не бухгалтера, а финансового партнёра — стратегического, гибкого

Умение мыслить масштабно и работать в динамике

Любой регион, работа — полностью удалённая

Условия:

Удалённый формат, гибкий график

Оплата: по договорённости + возможен % от прибыли

Включение в ключевые процессы, высокая степень доверия

Возможность роста и участия в масштабных проектах

Ждем вашего отклика",3–6 лет,"Частичная занятость
Возможно временное оформление",График: свободный,Рабочие часы: по договорённости,Формат работы: удалённо,8 мая 2025,https://hh.kz/vacancy/120342392,"Планирование затрат,Финансовая стратегия,Работа с большим объемом информации,Финансовый контроль,Финансовый анализ,Финансовая отчетность,Финансовый менеджмент,Стратегическое мышление,Ведение отчётности,Финансовое планирование,Бюджетирование,Русский — B2 — Средне-продвинутый"
Главный бухгалтер,ТОО ВИРАДЕЛИС,Вакансия опубликована 8 мая 2025 в Астане,"от 500 000 до 600 000 ₸ за месяц, на руки","Обязанности:
Осуществлять организацию бухгалтерского учета финансово-хозяйственной деятельности гостинично-ресторанного комплекса;
Организация и контроль налогового учёта компании;
Своевременное составление и сдача бухгалтерской, налоговой и статистической отчетности;
Контроль за экономным использованием материальных, трудовых и финансовых ресурсов, сохранностью собственности предприятия;
Контроль над соблюдением порядка оформления первичных бухгалтерских документов, ценообразования на услуги гостинично-ресторанного комплекса;
Проведение финансового анализа.
Требования:
Высшее профессиональное (экономическое) образование.
Стаж работы на позиции главного бухгалтера от 5 лет.
Знание законодательных актов в области бухгалтерского учёта.
Знание МСФО, СОНО, программ: 1С, R-keeper, Shelter.
Опыт работы в гостинично-ресторанном бизнесе приветствуется.
Условия:
Оформление согласно ТК РК (официальное трудоустройство, пенсионные отчисления, отчисления ОСМС);
Бесплатное питание;
Стабильная зарплата (своевременная выплата).",3–6 лет,Полная занятость,График: 5/2,Рабочие часы: 8,Формат работы: на месте работодателя,8 мая 2025,https://hh.kz/vacancy/120346575,"Налоговая отчетность,Бухгалтерская отчетность,Статистическая отчетность,Расчет заработной платы,Годовой баланс,R-Keeper,Shelter,МСФО,СОНО"
Финансовый управляющий СЕО/Старший финансовый ассистент,ТОО Hi-Teck Qazaqstan,Вакансия опубликована 8 мая 2025 в Астане,Не указано,"О КОМПАНИИ
Группа компаний, реализующая крупнейшие проекты в области возобновляемых источников энергии (ВИЭ) в Казахстане и за его пределами. Среди заказчиков — международные и национальные корпорации. Мы проектируем, строим и сдаём под ключ промышленные электростанции на базе ВИЭ. Руководитель компании также является основателем ассоциации ВИЭ и активно участвует в разработке отраслевого законодательства и взаимодействии с госорганами.

ЦЕЛЬ ПОЗИЦИИ
Обеспечить всестороннюю профессиональную поддержку генеральному директору в управлении рабочими и личными процессами, с акцентом на финансовую аналитику и учет, контроль исполнения, стратегическое мышление и инициативность. Позиция предполагает высокий уровень доверия, автономности и ответственности.

Обязанности:
Ведение личного и корпоративного финансового учета
Построение и сопровождение финансовых и инвестиционных моделей
Разработка стратегий и планирование. Внедрение и контроль
Разработка и контроль бюджетов
Подготовка аналитических справок и выжимок
Сопровождение всех этапов управления проектами
Контроль закупок и МТО
Сопровождение и контроль АХО компаний
Контроль исполнения поручений и координация задач
Организация встреч, командировок, управление календарем руководителя
Взаимодействие с внутренними и внешними партнерами
Сопровождение деятельности Ассоциации ВИЭ
Выполнение всевозможных личных поручений

Требования к кандидату:

Высшее образование (экономика, финансы, менеджмент, энергетика)
Знание английского языка на уровне не ниже Intermediate B1
Опыт работы с первым руководителем компании от 2 лет
Уверенное владение Excel. Знание 1С, Microsoft Project — будет плюсом
Опыт построения финансовых моделей и аналитики
Гибкость, инициативность, стратегическое мышление
Лояльность, конфиденциальность, деликатность
Обязательная способность работать в режиме многозадачности
Стрессоустойчивость

Условия:

Работа напрямую с генеральным директором
Конкурентная заработная плата + бонусы по KPI
Вовлеченность в передовые проекты в области ВИЭ
Возможность профессионального и карьерного роста

КАК ОТКЛИКНУТЬСЯ

Приложите краткое сопроводительное письмо, в котором ответьте на 3 вопроса:
1. Почему вы считаете себя подходящим кандидатом?
2. Расскажите про случай, когда вы закрывали тылы руководителя.
3. Какие инициативы вы могли бы предложить на старте работы?",более 6 лет,Полная занятость,График: 5/2,Рабочие часы: 8,Формат работы: на месте работодателя,8 мая 2025,https://hh.kz/vacancy/119265076,Не указано
Главный аналитик по лизингу,АО Халык-Лизинг,Вакансия опубликована 8 мая 2025 в Алматы,Не указано,"Обязанности:

Анализ финансового состояния заемщиков и других участников проекта
Анализ финансовых моделей, стресс тестирование
Комплексный анализ инвестиционных проектов (проектные, финансовые, отраслевые)
Проведение расширенных мониторингов финансового состояния заемщиков
Сбор и обработка пакета документов заемщиков, подготовка кредитного досье
Сопровождение проекта в ходе реализации
Взаимодействие со структурными подразделениями, участвующими в процессе сделок по проектам
Подготовка материалов и защита проекта на кредитном комитете (включая изменения по проекту в будущем)

Требования:

​​Образование: Высшее экономическое/финансовое образование

Навыки:

Знание финансовой отчетности согласно МСФО
Уверенные навыки работы с финансовой документацией
Продвинутый уровень навыков финансового моделирования, экспертизы инвестиционных проектов
Опыт работы с 1С (желательно)
Опыт работы с большим объемом информации
Продвинутые навыки в Excel
Аналитический склад ума
Умение определять проблемы и оперативно принимать решения для их устранения
Умение работать с людьми, налаживать и поддерживать деловые контакты
Умение грамотно излагать свои мысли и формулировать выводы
Опыт работы с офисной оргтехникой
Опытный пользователь MS Office (Excel, Word, Outlook), знание стандартного пакета офисных программ;

Профессионально-значимые личностные качества кандидата: стрессоустойчивость, внимательность, аккуратность, скорость реакции, коммуникабельность

Дополнительные сведения и требования к кандидату:

Опыт работы в банках в области кредитования/финансирования, кредитных рисков, кредитного анализа инвестиционных проектов, в приоритете

Условия:

График работы: с 09:00 до 18.00

""Привлекательность"" вакантной должности:

Стабильный и прозрачный доход: оклад + ежемесячные переменные выплаты до 60% от оклада (в случае перевыполнении плана - больше 100 %);
в декабре месяце - единовременная премия ко ДН РК в размере одного оклада;
перспектива роста до начальника Отдела продаж
Медицинское страхование",1–3 года,Полная занятость,График: 5/2,Рабочие часы: 8,Формат работы: на месте работодателя,8 мая 2025,https://hh.kz/vacancy/119480385,"Финансовое моделирование,Финансовый анализ,Финансовая отчетность,кредитные риски,Корпоративные финансы,Кредиты для бизнеса,Анализ рисков,Анализ финансовых показателей,Анализ текущих финансовых показателей,1С: Предприятие 8,MS Excel,Анализ ФХД,планирова,Финансовое планирование,Риск-менеджмент,Казахский — C1 — Продвинутый,Русский — C1 — Продвинутый"
Brand manager,ТОО KT&G GLOBAL KAZAKHSTAN (КЕЙ-ТИ-ЭНД-ДЖИ ГЛОБАЛ КАЗАХСТАН),Вакансия опубликована 8 мая 2025 в Алматы,Не указано,"Brand Manager

Responsibilities:

Brand Strategy Development:

Lead the development and execution of comprehensive brand strategies aligned with the company's objectives and market needs.

Utilize research findings to refine brand positioning, messaging, and unique selling propositions to meet market needs effectively.

New Product Launch:

Launching plan preparation based on market trends and consumer insights. Monitor market development, consumption trends, the competitive scenarios, to identify new opportunities and new trends.

Manage the development of the product and packaging design/naming based on HQ Brand Group guidelines, best practices, and market dynamics.

Support in preparation of sales projection data and forecasting by Sales Planning.

Pricing strategies:

Prepare pricing strategies considering market conditions and consumer perception.

Analyze pricing data, trends, and competition to recommend pricing adjustments for existing and new products.

Market Research and Analysis (Nielsen and Retail Audit):

Analyze market data to identify patterns, opportunities, and potential threats. Interpret findings to provide actionable insights.

Utilize statistical analysis techniques to extract meaningful insights from data:

Descriptive analysis: Summarize key metrics such as sales, market share, distribution.

Comparative analysis: Compare performance metrics across different products, regions, time periods.

Trend analysis: Identify patterns and trends in market dynamics and competitor activities.

Correlation analysis: Explore relationships between various factors such as pricing, promotions, and sales performance.

Prepare clear and concise reports, presentations, and dashboards to communicate key findings and recommendations to management and cross-functional teams.

Maintain and update required information for DWH (SKU base, pricing, M/S, etc.)

Field Brand Quality Control

Dedicate 2 days per week to field research, which involves direct interaction with consumers in various locations such as stores, universities, and crowded public places.

Engage with consumers to test the product, gather their feedback, and observe their reactions.

Collect feedback on in-store advertising to assess the effectiveness of POSM. This includes understanding consumer perceptions and identifying potential improvements.

Observe consumer behavior and purchasing patterns in natural settings to gain insights into decision-making processes and preferences.

Observe, analyze, and interpret data collected from field research. Prepare detailed reports and presentations to share findings with the responsible teams.",более 6 лет,Полная занятость,График: 5/2,Рабочие часы: 8,Не указано,8 мая 2025,https://hh.kz/vacancy/120346759,Не указано
Старший консультант (услуги для бизнеса - аутсорсинг бухгалтерской и налоговой функции),PricewaterhouseCoopers,Вакансия опубликована 8 мая 2025 в Алматы,Не указано,"Senior associate (Senior Tax Accountant)

About us

Tax Reporting & Strategy team assists Clients with tax and accounting tasks, including but not limited to:

taxpayer registration;

development of tax accounting policy;

accounting set-up;

bookkeeping;

preparation / review of tax returns and statutory reports (statistics, National Bank);

addressing tax notifications, tax audits;

improving tax and accounting processes and automating routine tasks.

Roles and responsibilities include:

Preparation and submission of tax (VAT, WHT, CIT other taxes) and statistical reports, as well as reporting to the National Bank of Kazakhstan;

Accounting and tax accounting transactions for representatives offices/branches of foreign legal entities, local companies;

Supervision and coaching of the junior team members and following established procedures;

Communication (both correspondence and personal) with clients and team on a daily basis;

Process enhancements and routine tasks automation, participation in the development of the digital products for the Clients;

Participation in the marketing and promotional activities.

Requirements:

experience in Big4 or other consulting firms;
previous experience of managing full accounting closure and preparing CIT, VAT, WHT with limited supervision;
project management experience (allocate work, navigate juniors, review their work and provide the feedback; prepare high quality deliverables; monitor project status, timely raise issues, propose action plan and meet the deadlines; communicate with Clients);
multitasking (ability to properly prioritize and manage more than 10 tasks daily)
strong Russian/English reading, speaking and writing skills (summarize key points, provide short and clear answers, provide details in a structured way)
confident user of MS Excel and 1C:Enterprise 8.3 or other ERP system.
passion for regular process review, improvement and automation

We offer:

Personal development plan and annual performance-based bonuses
Participation in various projects (local/multinational clients, cooperation with other lines of business and PwC offices around the world)
Annual technical and soft skills trainings
Corporate online learning platform (technical knowledge, digital & soft skills)
ACCA/other professional certifications
Firm-wide digital challenges, competitions
Kazakh & English courses
Сonfidential and free of charge consultations with well-being experts and professional psychologist
Medical insurance for you and partially for your spouse/children",3–6 лет,Полная занятость,График: 5/2,Рабочие часы: 8,Не указано,8 мая 2025,https://hh.kz/vacancy/119289031,"Английский язык,Fluent English,Международное налогообложение,Локальное налогообложение,Accounting,Excel,Bi,Data Analysis,1C: Бухгалтерия"
Data Scientist (RecSys),"Beeline, ТМ",Вакансия опубликована 8 мая 2025 в Алматы,Не указано,"Мы ищем Data Scientist(RecSys), который присоединится к нашей команде Data Science.
Вы будете заниматься разработкой и внедрением рекомендательных систем, которые влияют на ключевые бизнес-метрики.

Обязанности:

Взаимодействие с отделами продуктовой разработки и маркетинга для понимания потребностей бизнеса и клиентов.
Разработка и внедрение моделей машинного обучения(RecSys, PTB, look-alike модели).
Анализ больших объемов данных, формирование витрин и отчетов.
Оценка эффективности моделей и их улучшение.
Визуализация данных и защита результатов перед stakeholders.
Требования:
Знание SQL, Python, git.
Опыт работы с рекомендательными системами будет большим плюсом
Знание алгоритмов и библиотек машинного обучения
Понимание статистики.
Способность к критическому мышлению и решению проблем.
Хорошие коммуникативные навыки.
Опыт работы со стеком BigData (Hadoop, Pysaprk) будет плюсом
Готовность к обучению и адаптации.

Наши условия ниже:)",3–6 лет,Полная занятость,График: 5/2,Рабочие часы: 8,Формат работы: удалённо,8 мая 2025,https://hh.kz/vacancy/120346256,"Python,SQL,Big Data,PostgreSQL,PyTorch,Numpy"
IT-рекрутер,ТОО TECHDRIVE,Вакансия опубликована 8 мая 2025 в Алматы,Не указано,"Ищем в команду инициативного и прокачанного IT-рекрутера, который любит технологии, знает, где водятся сильные кандидаты, и умеет превращать найм в выстроенный процесс, а не в хаос.

Чем предстоит заниматься:
Вести end-to-end подбор технических специалистов (в основном Middle и Senior уровней).
Генерировать поток релевантных кандидатов через HH, LinkedIn, телеграм-каналы и любые другие рабочие инструменты.
Проводить первичные интервью и формировать обратную связь.
Вести воронку: база, статусы, короткие отчёты.
Плотно взаимодействовать с нанимающими менеджерами.
Прокачивать HR-бренд компании на LinkedIn, VC.ru, Habr и других площадках.

Что ждём от тебя:
Опыт в IT-рекрутинге от 2–3 лет — умеешь искать, убеждать и закрывать.
Понимаешь разницу между backend и DevOps, можешь на слух отличить QA от Product Manager.
Самоорганизация — твой скилл: умеешь планировать, не теряешься в задачах.
Грамотность и живое общение.
Желание развиваться в сфере HR, идти в глубину IT, влиять на рост команды.

Что предлагаем:
Удалёнка и гибкий график: до 20 часов в неделю, можно совмещать.
Фикс + бонус + питание, фитнес/обучение.
Доступ ко всем нужным платформам и внутренним тулзам.
Возможность расти: full-time, бренд работодателя, адаптация, внутренние процессы — выбирай, куда развиваться.",1–3 года,Частичная занятость,График: 5/2,Рабочие часы: 4,Формат работы: гибрид,8 мая 2025,https://hh.kz/vacancy/120172623,Не указано
Аналитик по функциональной поддержке Anaplan_RGP,ТОО RG Gold,Вакансия опубликована 8 мая 2025 в Астане,Не указано,"Требования:

Опыт работы с платформой Anaplan: иметь практический опыт работы с Anaplan и быть знакомым с основными функциями и возможностями платформы.
Знание моделирования и планирования (model builder):обладать глубоким пониманием процессов моделирования и планирования, а также иметь навыки в разработке бизнес-моделей и планов на платформе Anaplan.
Аналитические навыки: обладать умением анализировать данные, выявлять тренды и проводить прогнозирование на основе собранных данных.
Навыки консультирования и обучения: иметь опыт работы с клиентами и быть способным консультировать и обучать пользователей Anaplan.
Знание основных бизнес-процессов: иметь хорошее понимание основных бизнес-процессов, чтобы эффективно моделировать и планировать на платформе Anaplan.
Коммуникативные навыки: обладать отличными навыками коммуникации, чтобы эффективно взаимодействовать c разными подразделениями, так и с внутренней командой.
Аккуратность и внимательность к деталям: быть внимателен к деталям и обладать высокой точностью в работе, чтобы избежать ошибок при моделировании и планировании.
Быстрая обучаемость: быть способным быстро осваивать новые инструменты и технологии, связанные с платформой Anaplan, чтобы эффективно работать с ними.
Знание английского языка. Знание английского языка будет являться преимуществом, так как большинство документации и обучающих материалов по Anaplan на английском языке.
Иметь сертификацию Anaplan (model builder)







Обязанности:

Разработка и создание моделей планирования, бюджетирования и прогнозирования с использованием платформы Anaplan.
Анализ и оптимизация существующих бизнес-процессов компании, связанных с планированием и бюджетированием, с использованием инструментов Anaplan.
Взаимодействие с бизнес-пользователями для определения их потребностей в области планирования и бюджетирования, а также участие в разработке решений на основе этих потребностей.
Управление данными в моделях Anaplan, включая загрузку и обновление данных, а также создание отчетов и аналитических панелей для визуализации этих данных.
Поддержка и обучение пользователей в работе с платформой Anaplan, включая проведение тренингов и консультаций по использованию функциональных возможностей Anaplan.
Участие в проектах по внедрению Anaplan, включая анализ требований, разработку и тестирование моделей, а также поддержку в процессе внедрения и обновления системы.
Мониторинг и поддержка производительности моделей Anaplan, включая идентификацию и решение проблем с производительностью и оптимизацию существующих моделей.
Сотрудничество с разработчиками и администраторами Anaplan для обеспечения безопасности и надежности платформы, включая участие в регулярных обновлениях и обновлении системы Anaplan.
Отслеживание последних трендов и новых возможностей в области планирования и бюджетирования, а также в области Anaplan, и предложение новых решений и улучшений для оптимизации процессов компании.
Консультировать отдел IT, работающие над конкретными решениями для бизнес-систем, с целью обеспечения согласованного опыта для различных пользователей со стороны бизнеса.
Поддержка моделей Anaplan на основе требований / обратной связи от пользователей.
Поддержка конечных пользователей и реагирование на проблемы с системой/процессами и запросы о помощи.
Обеспечивать поддержку и внедрять исправления и дополнительные функции.
Анализировать данные для выявления проблем или рекомендации по профилактическим мерам, исследовать/устранять проблемы и проактивно предоставлять информацию о состоянии дел.




Условия работы:

Пятидневный график работы 40-часовой рабочей недели с двумя выходными: суббота и воскресенье
Республика Казахстан, Астана, Достык 16, БЦ “Talan Towers”",1–3 года,Не указано,Не указано,Не указано,Не указано,8 мая 2025,https://hh.kz/vacancy/119770288,Не указано
"Director of Human Resources (Bishkek, Kyrgyz Republic)",ООО University of Central Asia,Вакансия опубликована 8 мая 2025 в Атырау,Не указано,"Department: Human Resources
Reports to: Rector
Duty Station: Bishkek, Kyrgyz Republic (with travel throughout Central Asia)
Deadline: 31 May 2025

About the University of Central Asia
The University of Central Asia (UCA) is a world-class centre for knowledge and learning, connecting isolated rural communities with the global community and building human capital needed for modern economies and stable governance.
It was founded in 2000 as a private, not for profit, secular university through an International Treaty signed by the Presidents of the Kyrgyz Republic, Tajikistan, and Kazakhstan, and His Highness the Aga Khan; ratified by their respective parliaments and registered with the United Nations. The Presidents are the Patrons of the University and His Highness is the Chancellor. UCA’s mission is to promote the social and economic development of Central Asia, particularly its mountain communities, by offering an internationally recognized standard of higher education, developing into an international research university, and enabling the peoples of the region to preserve their rich cultural heritage as assets for the future. For more information, visit: www.ucentralasia.org

UCA consists of three schools including the School of Arts and Sciences, the Graduate School of Development, and the School of Professional and Continuing Education.

The School of Arts and Sciences offers bachelor’s degree programmes with majors in Computer Science, Communications and Media, Global Economics, and Earth and Environmental Sciences at its residential campuses in Khorog and Naryn.
The Graduate School of Development serves as a hub for conducting multidisciplinary research. Its research institutes have established thematic, multidisciplinary expertise in the economies, societies, culture and environment of Central Asia and UCA’s first master’s programmes are planned for 2026.
The School of Professional and Continuing Education is the region’s leading provider of short cycle professional education courses designed to improve employment and income-generating opportunities. These courses are offered at 17 learning centers in Tajikistan, Kyrgyz Republic, Kazakhstan and Afghanistan

Summary of Position
The Director of Human Resources will provide strategic and operational leadership of the human resources function at UCA. This includes working closely with the Rector, Chief Operating Officer, other members of the leadership team, and with department heads to align UCA’s human resources with the strategic needs of the University while also leading a team of human resource professionals to deliver a broad range of human resource services.
The position offers an unparalleled opportunity for a highly motivated candidate with experience of managing human resource functions in complex and diverse working environments. Experience of leading human resource functions in the higher education sector would be strongly preferred, as would an understanding of the cultural and educational context of Central Asia.

Main Duties and Responsibilities

Provide strategic leadership of the human resources function and develop an approach which enables the University’s human resources to be effectively utilized to meet its strategic goals.
Serve as business partner to all UCA units/departments/Schools by helping them with their HR initiatives.
Develop and implement operational and strategic management of HR functions of the university.
Manage and direct all aspects of the HR function, including the development of HR strategy, policies, processes, and systems that are aligned with the strategy of the University and are developed in consultation with key internal stakeholders.
Support the modernization and renewal of the University’s pay, grading and compensation policies.
Develop and implement strategies for talent acquisition, succession planning, development, management and retention.
Initiate and sustain a productive work environment, build trust, accountability, innovation, and growth opportunities for all staff.
Position UCA as an employer of choice in regional and international markets and ensure UCA deploys an innovative multiplatform recruitment strategy that attracts talented academic and administrative staff to the University.
Support the development of an academic recruiting and talent development specialism.
Ensure all employees are aware of UCA’s Safeguarding principles and policies and that the university adopts a robust approach to the reporting, investigation and response to cases of harassment, bullying and assault within the UCA community.
Oversee a positive employee relations climate at UCA, in which employees are provided opportunities to pursue individual and collective grievances in a fair and supportive manner and disciplinary action is managed in a professional and structured way.
Develop the University’s chosen human resource information system, SAP, to provide accurate and relevant employee data and performance metrics and support the key internal HR processes.
In addition to maintaining strong working relationships with the University work closely and share best practice with HR colleagues within the AKDN agencies and the Central Asian HR community.
Develop initiatives to improve the effectiveness of internal communication and employee engagement across a complex, multi-site university.
Serve as an approachable and positive role model for the university and one which the UCA management team regards as a valued partner in facilitating institutional improvement and change.
Provide effective leadership and mentor an enthusiastic and talented team of the human resources.

Relationships
The Director of Human Resources will:

Report to the Rector.
Be a member of the UCA Management Executive Committee

Required Qualifications and Experience
The successful candidate for this position will possess:

An advanced degree in a relevant field, preferably with a specialization in human resource management.
Significant demonstrated success at a senior level in the field of human resources management.
Human resources experience in, and/or demonstrable interest and knowledge of, the higher education sector will be given preference.
The ability to make a significant contribution to the strategic development of an organization, while also being willing to proactively lead by example in day-to-day HR operational matters.
Well-developed skills in coaching and mentoring a senior leadership team to demonstrate best practice human resource principles.
Experience and/or knowledge of (or a willingness to immerse in) the Central Asian or post-Soviet higher education environment.
Experience of managing complex compensation and benefits strategies.
A strong track record of developing human resources professionals to attain the professional skills, knowledge and competences required by modern human resource practitioners.
Ability to manage conflict in a skillful and measured way while ensuring compliance with the legal requirements of the Founding States of Kazakhstan, Kyrgyzstan, and Tajikistan.
Strong verbal and written communication skills in English, UCA’s business language.
Cultural and gender sensitivity, flexibility, and demonstrated evidence of being able to work effectively with diverse constituencies at the local, regional, and international level.
Preference will be given to candidates with previous experience of working in Central Asia or other post-Soviet countries or being able to operate successfully in other complex intercultural settings.

Languages:

Advanced proficiency in spoken and written English is essential. Russian is preferred but not essential.
Knowledge of other Central Asian languages (Kyrgyz, Tajik, Kazakh) would be beneficial.

The position will be based in Bishkek, Kyrgyz Republic and would require regional and international travel.

Candidates from the founding countries of UCA i.e. Kyrgyzstan, Kazakhstan and Tajikistan are strongly encouraged to apply for this position.

Salary and Package:
Salary and package to attract the best candidate.

How to Apply

Ready to join our team? We kindly invite you to submit your application for this position by clicking the Apply button on this page. To facilitate a smooth application process, please create an account on our website. Be assured that the account setup and application steps are straightforward.

Applications will be reviewed when received. Early applications are strongly encouraged. Only shortlisted candidates will be contacted.",более 6 лет,Полная занятость,График: 5/2,Не указано,Формат работы: на месте работодателя,8 мая 2025,https://hh.kz/vacancy/120347968,Не указано
Системный ИТ-архитектор,РГП на ПХВ Инженерно-технический центр Управления Делами Президента Республики Казахстан,Вакансия опубликована 8 мая 2025 в Астане,Не указано,"Обязанности:
Анализ существующей архитектуры организации и информационных систем;
Разработка целевой ИТ-архитектуры государственного органа;
Разработка основных слоев архитектуры – деятельность (бизнес-процессы), данные, информационные системы, ИК-инфраструктура;
Проектирование информационных систем и архитектуры баз данных, приложений;
Участие в разработке и экспертизе нормативно-технической, техно-рабочей и проектной документации для информационных систем;
Выполнение функции технического координатора проектов;
Координация процесса работ аналитиков и разработчиков программного обеспечения;
Контроль:

Соблюдения архитектуры решения;

Исходных кодов;

Соответствия разработки техническому решению и СТПО.

Требования:
Высшее техническое образование (информационные системы, вычислительная техника, математика, прикладная математика);
Знание законодательства в сфере информатизации;
Опыт работы ИТ-архитектором от 5 лет;
Знание и опыт использования методологий для построения ИТ-архитектуры предприятия (TOGAF, FEAR, Gartner/Meta Framework);
Знание процессов и моделей жизненного цикла программного обеспечения;
Знание методов анализа и построения архитектуры ИС;
Опыт успешного завершения проектов в области разработки и внедрения информационных систем;
Знание методологии архитектурных процессов (бизнес-процессы, принципы, стандарты);
Навыки анализа рисков ИТ-проектов;
Понимание принципов управления проектами.
Условия:
Оформление в соответствии с ТК РК
Оплачиваемые больничные и отпуска
Премии по итогам работ
Работа в динамично развивающейся Компании;
Молодой дружный коллектив;
Пятидневный рабочий день;
Заработная плата обговаривается по итогам собеседования.",более 6 лет,Полная занятость,График: 5/2,Рабочие часы: 8,Не указано,8 мая 2025,https://hh.kz/vacancy/120347531,"TOGAF,Управление проектами,Моделирование бизнес процессов,Управление рисками,Бизнес-анализ,Системный анализ,Информационные технологии,AllFusion ERwin Data Modeler,Бизнес-моделирование,Google SketchUp,MS Visio,Аналитическое мышление,Cистемы управления базами данных,Анализ данных,Базы данных"
