title,company,location,salary,description,experience,employment_type,schedule,working_hours,work_format,published_date,link,skills
Менеджер по ценообразованию (подходит для начинающего специалиста),Sulpak,Вакансия опубликована 10 мая 2025 в Алматы,"от 230 000 ₸ за месяц, на руки","Мы в поиске специалиста, который готов к карьерному росту и работе в крутой команде профессионалов. Sulpak – место, где Вы можете развиваться и достигать новых высот. Станьте частью Sulpak!

Sulpak –лидеры Казахстана в реализации электроники и бытовой техники. Мы работаем с 1992 года, за этот период у нас в команде более 4000 сотрудников. Sulpak- это про стабильность, мы гарантируем всем нашим сотрудникам официальную заработную плату и своевременные выплаты.

Что мы предлагаем?

ОПЛАТА:230 000 на руки + ежеквартальная премия по результатам работы

ГРАФИК:5/2, с 9-00 до 18-00

АДРЕС:г.Алматы, БЦ Жибек Жолы

Что мы ищем в Вас?

Высшее образование (желательно в сфере экономики, математики);

Внимательность;

Обязательно знание баз excel;

Желательно знание 1С

Что Вам предстоит:

Установка цен по каналам розницы и интернет магазина;

Мониторинг цен;

Работа в 1С и с отчетностью в Excel;

Почему мы интересны как работодатель?

- Мы организуем праздники, спортивные мероприятия и тимбилдинги;

Оформление в полном соответствии с Трудовым кодексом РК.

Удобный и красивый офис. Он расположен в современном БЦ Жибек Жолы в 15 минутах ходьбы от м. Жибек Жолы. Офис разделен на рабочую зону и лаунж с переговорками, кухней, диванами;

Новогодние подарки детям сотрудников;

Присоединяйтесь к команде Sulpak и развивайте свою карьеру вместе с нами!

Оставляйте отклик на вакансию, и мы свяжемся с Вами мгновенно.

P.s эта вакансия подходит для: специалист по ценообразованию, экономист по ценообразованию, аналитик продаж, финансовый аналитик, категорийный менеджер, ассистент категорийного менеджера, менеджер по закупкам",1–3 года,Полная занятость,График: 5/2,Рабочие часы: 8,Формат работы: на месте работодателя,10 мая 2025,https://hh.kz/vacancy/119569520,Не указано
SMM специалист / Project manager,ИП Sanber Agency,Вакансия опубликована 9 мая 2025 в Алматы,Не указано,"Sanber Agency — маркетинговое агентство, которое помогает брендам расти через стратегию, контент, аналитику и системный подход.
Мы ищем SMM специалиста / Project менеджера, который умеет не просто вести аккаунты, а управлять проектами, влиять на визуал и видеть общую картину.

Кому подойдёт эта роль:
Если ты уже работал в SMM и хочешь перейти на уровень выше — работать с крутыми проектами, не просто создавать контент, а рулить проектом, командой и результатом — это твой шанс.

Ты будешь выстраивать стратегию, управлять командой и вести проект от идеи до реализации.

Задачи:
• Создавать стратегии и реализовывать их на практике
• Курировать контент-план, писать тексты, следить за визуалом
• Организовывать съёмки, выдавать ТЗ дизайнеру, мобилографу, видеографу
• Контролировать ход проекта и вносить предложения по улучшению
• Поддерживать коммуникацию с клиентами и командой
• Анализ эффективности: метрики, выводы, точки роста

Что важно:
• Опыт в маркетинге от 1 года
• Умение видеть проект целиком, брать на себя ответственность
• Навыки командной работы и управления процессом
• Знание базовых инструментов: Figma, Canva, Google Таблицы, таск-трекеры
• Понимание ключевых метрик, трендов и визуала

Что предлагаем:
• Возможность вырасти в стратега и управленца
• Удаленный график работы
• Работа с локальными и международными брендами
• Команда, в которой ценят инициативность, ясность и здоровую амбициозность
• Портфолио с реальными, сильными кейсами
• Обучение внутри команды — мы делимся знаниями, опытом и растем вместе",1–3 года,Полная занятость,График: 5/2,Рабочие часы: 8,Формат работы: удалённо,9 мая 2025,https://hh.kz/vacancy/119700154,"SMM,SMM-стратегия,Анализ целевой аудитории,Продвижение бренда,Разработка контент-плана,SWOT-анализ,Управление командой"
Аналитик тендерного отдела,ТОО EAST LINK (ИСТ ЛИНК),Вакансия опубликована 10 мая 2025 в Алматы,"от 300 000 до 1 000 000 ₸ за месяц, на руки","Уважаемый соискатель!

В нашу дружную команду мы ищем Аналитика в тендерный отдел!

Коротко о нас:

Наша компания успешно развивающаяся команда профессионалов, которая специализируется на производстве IT-оборудования и оказания IT услуг, продаж а также участия в тендерах на разных порталах (Персональные компьютеры, Ноутбуки, Моноблоки, Интерактивные панели, Мониторы и разные Программы для компьютеров).

Обязанности:

Анализ и контроль подачи готовых технических спецификации в тендерах и соблюдение сроков;
После выхода протокол итогов подготовить отчет и анализ по закупкам;
В IT сфере анализ тендерного рынка и закупок;
Анализ конкурентов;
Стратегия участия в тендерах и повышения рентабельности, конкурентоспособности, маржинальности;
Анализ рисков, связанных с участием в тендерах.

Требования:

Высшее образование или можно средней специальности IT (ИТ), экономика, финансы, юриспруденция и т.д.;
Опыт работы в сфере тендерных закупок и их анализа от 1-3 года и выше;
Опыт работы с тендерными площадками Государственные закупки (Госзакуп) и было бы плюсом Самрук-Казына (СК) и Евразийский электронный портал (ЕЭП, Mitwork);
Владение методами анализа рынка и конкурентов. Умение работать с большими данными, строить прогнозных модели.

Условия:

Фиксированный оклад + KPI или Бонусы по результатом;
Оформление согласно ТК РК;
График работы 5/2 с 09-00 до 18-00;
Корпоративная сотовая связь;
Завтрак и обед за счет компании;
Тим-билдинги, корпоративные мероприятия за счет компании;
Чай,кофе, вкусняшки;
Благопроиятные условия труда.",1–3 года,"Полная занятость
Стажировка",График: 5/2,Рабочие часы: 8,Формат работы: на месте работодателя,10 мая 2025,https://hh.kz/vacancy/118588358,"Аналитическое мышление,Финансовые показатели,Основы баз данных,Русский — B2 — Средне-продвинутый,Казахский — B1 — Средний"
Главный бухгалтер,ТОО Швейная фабрика Прогресс,Вакансия опубликована 10 мая 2025 в Петропавловске,Не указано,"Швейная фабрика ""Прогресс"" в поиске Главного бухгалтера с опытом работы в коммерческих или производственных мероприятиях.

Обязанности:

Отвечать за сохранность денежных средств на банковских счетах

Обеспечивать учет всего имущества компании
Проводить инвентаризации
Контроль правильного заполнения сотрудниками 1С
Проводить работу с БВУ и МКО
Требования:
Знание 1С ЗУП
Высшее образование
Наличие сертификата ""Профессиональный бухгалтер""
Аналитический склад ума
Исполнительность
Условия:
Пятидневная рабочая неделя
Стабильные выплаты заработной платы
Возможности профессионального роста
Работа на месте работодателя",3–6 лет,"Полная занятость
Стажировка",График: 5/2,Рабочие часы: 8,Формат работы: на месте работодателя,10 мая 2025,https://hh.kz/vacancy/119946894,"1С: Предприятие 8,Бухгалтерский учет,Финансовый анализ,Деловая переписка,Отчет о прибылях и убытках"
SMM-специалист для образовательной платформы,ТОО TECHNO PARTNERS,Вакансия опубликована 10 мая 2025 в Алматы,"от 200 000 ₸ за месяц, на руки","Мы — образовательная онлайн-платформа, которая помогает школьникам готовиться к экзаменам и повышать успеваемость. В нашу команду ищем SMM-специалиста, который поможет сделать наш контент полезным, заметным и любимым среди учеников, родителей и учителей.

Обязанности:
• Разработка стратегии продвижения в соцсетях (Instagram, TikTok, Telegram и др.);
• Создание контента: посты, сторис, рилс/шортсы, карусели;
• Продвижение образовательных продуктов через контент;
• Взаимодействие с подписчиками, повышение вовлеченности;
• Отслеживание аналитики, корректировка стратегии на основе данных;
• Поддержка запусков курсов, марафонов, акций.

Требования:
• Опыт в сфере SMM от 1 года (опыт в сфере образования — плюс);
• Навыки создания визуального и текстового контента;
• Умение работать с Canva, Figma, Photoshop (или другими инструментами);
• Грамотность, инициативность, понимание актуальных digital-трендов;
• Ответственный подход и любовь к обучению.

Условия:
• Удалённая работа / гибкий график;
• Оплата обсуждается индивидуально (фикс или по проектам);
• Возможность роста внутри проекта;
• Молодая команда, полезный продукт, свобода креатива.",1–3 года,Частичная занятость,График: 5/2,Рабочие часы: 8,Формат работы: удалённо,10 мая 2025,https://hh.kz/vacancy/119813620,Не указано
Руководитель отдела продаж,ТОО Медиашкола,Вакансия опубликована 10 мая 2025 в Алматы,"от 500 000 до 1 500 000 ₸ за месяц, на руки","Ищем РОПа (руководителя отдела продаж) в инновационную образовательную компанию!

Spaced — это онлайн-платформа, предлагающая уникальные возможности для учеников с 7 класса. Она полностью заменяет традиционную школьную программу, предоставляя ученикам возможность освоить весь учебный курс с активной поддержкой кураторов. Spaced фокусируется на индивидуальном подходе, предлагая гибкое обучение, которое позволяет каждому ученику работать в удобном для себя темпе.

Миссия компании — Создавать инновационные образовательные продукты, которые помогают развивать навыки и знания, отвечая на потребности современного общества.

Наши решения нацелены на то, чтобы обеспечить устойчивое развитие образования и вдохновить людей на самовыражение и достижения.

Spaced — это динамично развивающаяся онлайн-школа, которая:

Увеличила свой рост в три раза за год
Разрабатывает уникальные образовательные программы
Использует собственную платформу с интегрированным искусственным интеллектом
Помогает студентам зарабатывать уже во время обучения
Способствует нахождению профессии для своих студентов

Мы уверены, что образование — это сила, которая способна изменить мир, и каждый день работаем над созданием доступных и эффективных решений для всех.

Условия работы:

Удобный график с 09:00 до 18:00ч.
Работа в Битрикс24 и Notion с аналитикой маркетинга, продаж, звонков и чатов
Заработная плата: Оклад + KPI + Бонусы ( от 500 000 до 1 500 000) тенге. По результатам собеседования совместно сформируем прозрачную систему мотивации.
Офис с видом на горы, ул. Маркова 44
Своевременная оплата
Работа в творческой атмосфере, где ты точно не выгоришь
Выходные дни без тревог, 2 раза в неделю
Официальное трудоустройство

Основные обязанности:

Управление отделом продаж, формирование команды.
Построение эффективной системы продаж.
Разработка и реализация стратегии продаж.
Выполнение плана продаж.
Постановка и контроль выполнения KPI.
Взаимодействие с другими подразделениями для увеличения выручки.
Обеспечение своевременного внесения данных менеджерами в CRM и контроль их актуальности.
Обеспечение бесперебойной работы CRM системы.
Создание эффективных скриптов продаж.
Постоянный мониторинг ключевых метрик: объем продаж, конверсии, средний чек.
Подготовка отчетов по результатам работы отдела и рекомендации по улучшению.
Внедрение новых инструментов для увеличения продаж.

Мы ищем тебя, если ты:

Ты опытен в продажах и умеешь управлять командой — ты знаешь, как достигать целей и выводить команду на новый уровень.
У тебя есть опыт наставничества — ты готов обучать и развивать менеджеров по продажам, находя лучшие способы их мотивации и эффективности.
Ты умеешь работать с цифрами и анализировать результаты — тебе важна каждая деталь для достижения максимальных показателей.
Ты открыт для новых идей и готов внедрять изменения — креативность и улучшения для тебя не проблема, но ты умеешь сохранять дисциплину.

Если ты умеешь вдохновлять и развивать, отправляй свою кандидатуру прямо сейчас!

Напиши «Готов развивать и вдохновлять» и мы свяжемся с тобой в первую очередь.",1–3 года,Полная занятость,График: 5/2,Рабочие часы: 8,Формат работы: на месте работодателя,10 мая 2025,https://hh.kz/vacancy/119009713,"Управление продажами,Ведение переговоров,Управление командой"
Главный специалист по бюджетированию и бюджетному анализу,ТОО TAN FINANCE,Вакансия опубликована 10 мая 2025 в Уральске,Не указано,"Обязанности:
Подготовка регулярного аналитического отчета по исполнению плановых показателей бюджета.
Контроль исполнения бюджета Компании в целом в течение финансового года.
Расчет рентабельности деятельности Компании в целом, в разрезе центров прибыли, классов страхования, филиалов.
Участие в составлении управленческой отчетности, прогнозов и анализа финансовых и количественных показателей работы Компании.
Участие в составлении бюджета Компании на очередной финансовый год, подготовка материалов к утверждению и внесению корректировок в бюджет Компании.
Определение среднесрочных стратегических целей деятельности Компании в части финансовых показателей;
Осуществление мониторинга инвестиционного портфеля на регулярной основе.
Автоматизация отчетности.
Разработка политик и процедур бюджетирования;
Сбор и анализ финансовой информации;
Утверждение расходов бюджета;
Поддержка процесса финансового аудита;
Казначейский контроль;
Обзор управленческих финансовых показателей.
Требования:
Высшее финансовое/экономическое образование.
Опыт работы не менее 2-х лет на аналогичной позиции.
Знание основ финансового анализа, бюджетирования и управленческого учета.
Знание основ стратегического планирования и построения систем сбалансированных показателей (KPI).
Навыки проведения экономического анализа, планирования и прогнозирования, обобщения данных.
Знание основ бухгалтерского учета.
Знание основ макроэкономики.
Навыки работы в Excel и Power Point - высокий уровень.
Знание Power BI и Power Query будет преимуществом.
Условия:
Стабильная заработная плата в первых числах месяца
Рабочий день с 09:00 до 18:00
Оформление согласно ТК РК
Суббота-воскресенье выходной, праздничные дни - выходные
Дружный молодой коллектив
Карьерный рост",3–6 лет,Полная занятость,График: 5/2,Рабочие часы: 8,Не указано,10 мая 2025,https://hh.kz/vacancy/119588900,Не указано
Менеджер продукта (Product Manager) middle+,ТОО Documentolog,Вакансия опубликована 10 мая 2025 в Астане,Не указано,"Друзья, наша компания находится в поисках Менеджера продукта!

Ключевые задачи (обязанности):
- Формирование и реализация продуктовой стратегии с измеримыми KPI;
- Проведение исследований пользователей и рынка для выявления возможностей развития;
- Разработка концепций и гипотез продуктовых решений на основе данных;
- Создание User Flow, User Story и прототипов для эффективной коммуникации с дизайнерами и разработчиками;
- Приоритизация задач с использованием методологий RICE, ICE или MoSCoW;
- Внедрение системы продуктовых метрик и их регулярный анализ;
- Проведение A/B-тестирований для валидации гипотез;
- Организация сбора и анализа обратной связи от пользователей;
- Регулярный конкурентный анализ и отслеживание трендов рынка;
- Взаимодействие с кросс-функциональными командами для достижения общих целей;
- Менторинг младших продакт-менеджеров и участие в их профессиональном росте.

Что мы ожидаем (требования):
- Минимум 1 год успешного опыта на позиции продакт-менеджера;
- Умение переводить бизнес-цели в продуктовые решения;
- Навыки работы с аналитикой и данными для принятия решений;
- Опыт создания UX/UI концепций и работы с CJM;
- Понимание принципов Agile/Scrum и опыт работы в этих методологиях;
- Технический бэкграунд, достаточный для эффективной коммуникации с разработчиками;
- Навыки подготовки презентаций и документации продукта;
- Стратегическое мышление и умение видеть ""большую картину"";
- Развитые коммуникативные навыки и умение убеждать.

Условия:

- Интересная насыщенная работа;
- Конкурентная заработная плата;
- Ежегодная индексация заработной платы;
- Возможность карьерного и финансового роста;
- Крутые корпоративные мероприятия и кофе-брейки;
- Мерч от Компании;
- Официальное оформление согласно ТК РК с первого дня.

Система мотивации:
- Беспроцентные займы: Финансовая поддержка сотрудников, проработавших в компании более 1 года;
- Фантомные акции компании: Сотрудники с опытом работы более 1 года получают возможность получать процент от чистой прибыли компании. Количество фантомных акций увеличивается с каждым годом работы в знак признательности за преданность и лояльность сотрудника.",1–3 года,Полная занятость,График: 5/2,Рабочие часы: 8,Не указано,10 мая 2025,https://hh.kz/vacancy/119224864,"Английский язык,Проведение презентаций,Навыки презентации,Оценка потребностей клиентов,Стратегическое мышление,Управление проектами,UX/UI,Бизнес-анализ,Постановка задач разработчикам"
React.JS Frontend-разработчик,ТОО Tarlan Payments (Тарлан Пэйментс),Вакансия опубликована 9 мая 2025 в Алматы,Не указано,"«Tarlan Payments» имеет ряд успешно реализованных с нуля проектов в финтех-сфере.

Мы создаем безпасные и надежные FinTech продукты и сервисы и растем вместе с нашими партнерами безгранично.

Наши ценности:

Discover — Открывай

Мы верим в поиск нового и стремление к лучшему. Будь любопытным: изучай тренды, технологии, решения. Слушай и учись: новые идеи приходят отовсюду. Вопросы важны: не бойся уточнять и искать глубину.

Engage — Вовлекайся

Мы ценим искреннюю вовлеченность и работу в команде. Будь активным участником: делись мнением, предлагай идеи. Сотрудничай: поддерживай коллег и ищи общие решения. Действуй с энтузиазмом: успех команды начинается с тебя.

Achieve — Достигай

Мы нацелены на результат и рост. Ставь четкие цели: понимай, к чему стремишься. Держи фокус: избегай отвлечений. Отмечай успехи: учись на достижениях и продолжай двигаться вперед.

Мы ценим каждого в нашей команде, ведь каждый из нас - высококомпетентный профессионал, которому важно, чтобы его продукт был лучшим в решении задач. Мы лучшие в своём деле!


Настоятельно просим внимательно ознакомиться с описанием вакансии до конца!

Чем предстоит заниматься:

Осуществлять разработку/доработку программного обеспечения, включая создание кода, программ и скриптов в соответствии с требованиями проекта, правилами и регламентами;
Проводить самостоятельную проверку кода на ошибки, участвовать в тестировании продукта для обеспечения его надежности и функциональности;
Обеспечивать поддержку и обновление существующего программного обеспечения, решение проблем и ошибок своих задач, а также на основании задач технического лидера;
Проводить документирование кода, архитектуры и процессов разработки в рамках своих задач, а также по заданию технического лидера;
Обеспечивать качественное и своевременное выполнение своих задач с уровнем сложности и со скоростью решения в соответствии со своим уровнем (грейдом) компетенций разработки;
Отслеживать и применять по согласованию с техническим лидером новые технологии и инструменты для постоянного улучшения качества и производительности своей работы.

Кого мы ищем:

Язык программирования JavaScript (профилирующий стек), включая: глубокие знания основ и принципов JS, знание React и его основных принципов, опыт разработки с использованием React и его библиотек. Знание и опыт работы с инструментами для тестирования React-компонентов;
Опыт работы в целевом стеке не менее 1 года;
Опыт работы с HTML, CSS и JavaScript, а также современными стандартами;
Умение создавать адаптивный интерфейс и использовать CSS-фреймворки;
Навыки кросс-браузерной и кросс-платформенной разработки;
Знание управления состоянием приложения с помощью библиотеки Redux;
Опыт работы с RESTful API: умение взаимодействовать с бэкенд-сервером, обрабатывать данные из API;
Умение работать с Git, включая создание и слияние веток, управление конфликтами и решение проблем с версионированием кода;
Опыт работы с сборщиками модулей (например, Vite, Webpack);
Понимание основ архитектуры Kubernetes;
Понимание концепций контейнеризации;
Знание принципов DevOps и автоматизации процессов разработки и развертывания; опыт работы с инструментами для непрерывной интеграции и непрерывного развертывания (CI/CD);
Знание основных принципов безопасности приложений и умение применять их в разработке; понимание основных уязвимостей и методов защиты веб-приложений;
Знание Linux и умение работать с командной строкой;
Знание различных интегрированных сред разработки (IDE) и умение использовать их для эффективной разработки;
Будет огромным преимуществом понимание принципов работы платежных систем.

Что мы предлагаем:

Работа в комфортном, современно оборудованном офисе класса А;
График работы 5/2 с 10:00 до 19:00 (только офис);
Полностью белая заработная плата;
Уровень заработной платы оговаривается на собеседовании;
Социальный пакет на выбор: добровольное медицинское страхование, годовой абонемент в спортивный зал или оплата чек-апа;
Компенсация 70% стоимости корпоративных обедов;
Welcome pack;
Стильный мерч по факту прохождения испытательного срока - 3 месяца;
Работа по Agile;
Отсутствие строгого дресс-кода;
Материальные поощрения за годовщины работы в компании;
Бесплатный кофе, фрукты, орехи и прочие вкусняшки в офисе каждый день;
Крупные корпоративы 2 раза в год и разные тимбилдинги между ними;
Спортивные мероприятия и киберспортивные турниры по различным дисциплинам с крупными призами для победителей.

В сопроводительном письме необходимо указать зарплатные ожидания.",3–6 лет,Полная занятость,График: 5/2,Рабочие часы: 8,Формат работы: на месте работодателя,9 мая 2025,https://hh.kz/vacancy/119774522,"JavaScript,Git,React,HTML,TypeScript,ReactJS,Redux,Webpack"
Senior Risk Manager (Risk Management Department),АО Торгово-промышленный Банк Китая в городе Алматы ICBC,Вакансия опубликована 10 мая 2025 в Алматы,Не указано,"Education and experience:

Bachelor’s degree in Finance, Economics, Accounting, Mathematics, Business Administration, or a related field.
Master’s degree (CFA, FRM, or other relevant certifications preferred) is a plus.
2–5 years of experience in risk reporting, risk management, financial analysis, or a related role in banking or financial services.

Technical skills:

Strong understanding of risk management principles, methodologies, and regulatory requirements (e.g., Basel III, IFRS 9, ICAAP, SREP).
Experience with risk reporting frameworks, stress testing, and scenario analysis.
Proficiency in data analysis tools such as Excel
Ability to collect, analyze, and interpret large datasets to generate meaningful risk insights.
Experience in preparing regulatory and management risk reports, including credit risk, market risk, operational risk, and liquidity risk.
Strong attention to detail and accuracy in reporting.
Familiarity with local and international regulatory frameworks related to risk management (e.g., Basel III, IFRS 9, ALM, stress testing requirements).
Ability to liaise with auditors, regulators, and internal stakeholders on risk-related matters.

Soft skills and competencies:

Strong problem-solving and critical-thinking abilities.
Excellent communication skills, with the ability to present risk insights to senior management and stakeholders.
Ability to work under pressure and meet tight deadlines.
Team player with strong collaboration and stakeholder management skills.

Language and other requirements:

Proficiency in English (both written and spoken). Knowledge of additional languages is an advantage.
Strong work ethic, high level of integrity, and confidentiality in handling sensitive financial data.",3–6 лет,Полная занятость,График: 5/2,Рабочие часы: 8,Не указано,10 мая 2025,https://hh.kz/vacancy/119569594,Не указано
QA Lead,ТОО Paloma365,Вакансия опубликована 9 мая 2025 в Алматы,"от 1 500 до 2 000 $ за месяц, на руки","О компании:
Paloma365 – ведущий разработчик облачных решений для автоматизации бизнеса в СНГ. Мы создаем передовые SaaS-решения, которые помогают компаниям управлять продажами, складским учетом и персоналом. В 2024 году мы запустили PalomaPOS USA, адаптированный под рынок США.

О вакансии:
Мы ищем QA Lead-а в команду PalomaPOS USA, который выстроит процессы тестирования, обеспечит высокое качество продукта и наладит автоматизацию тестирования.
Идеальный QA Lead для PalomaPOS USA – это аналитик с сильными управленческими качествами, который умеет выстраивать процессы, работать с людьми и внедрять автоматизацию тестирования.

Обязанности:
✅ Разработка и внедрение QA-стратегии для облачного продукта.
✅ Управление командой QA-тестировщиков и support.
✅ Разработка и контроль тест-планов, тест-кейсов и чек-листов.
✅ Организация автоматизированного тестирования (UI, API, нагрузочное тестирование).
✅ Взаимодействие с разработчиками и продакт-менеджерами для выявления и исправления багов.
✅ Оптимизация процессов CI/CD и тестирования в DevOps-среде.
✅ Контроль качества релизов и работа с отчетностью.
✅ Проведение code review для автоматизированных тестов.
✅ Внедрение best practices тестирования на американском рынке.


Требования к кандидату:
- Опыт работы от 3-5 лет в QA, из них 1-2 года в роли QA Lead-а.
- Знание методологий тестирования (Agile, Scrum, Kanban).
- Опыт работы с облачными SaaS-продуктами.
- Навыки автоматизации тестирования (подобные: Selenium, Cypress, Playwright, Appium).
- Опыт работы с CI/CD-пайплайнами (Jenkins, GitHub Actions).
- Уверенные знания REST API тестирования (Postman, Swagger).
- Опыт работы с базами данных (SQL, NoSQL).
- Английский язык Upper-Intermediate и выше (работа в проекте для США).

Условия работы

Работа в офисе, возможен гибкий график

Основной промежуток рабочего времени у команды с 12:00 до 21:00

Заработная плата: бюджет от 1500$ до 2000$

Работа НЕ по договору ТК РК

Профессиональное развитие и обучение.

Работа в динамичной и международной команде.

Адрес офиса: Жибек жолы, 188",3–6 лет,Полная занятость,График: 5/2,Рабочие часы: 8,Формат работы: на месте работодателя,9 мая 2025,https://hh.kz/vacancy/120351510,Английский — B2 — Средне-продвинутый
Финансовый менеджер,ТОО Kemel Education,Вакансия опубликована 10 мая 2025 в Астане,"от 400 000 ₸ за месяц, на руки","О компании

ТОО ""Kemel Education"" создает современные образовательные пространства. Наша компания специализируется на оснащении учебных организаций передовым оборудованием и инновационными решениями.

Требования:

Высшее финансово-экономическое образование

Дисциплинированность, ответственность и умение работать в команде

Уверенное владение Microsoft Excel

Опыт работы от 1 до 3 лет — желательно

Обязанности:

Разноска ежедневных операций и ведение управленческого учета по проектам

Контроль и анализ доходов и расходов

Подготовка финансовых отчетов и аналитики для руководства

Планирование и контроль исполнения бюджета компании

Контроль дебиторской и кредиторской задолженности

Оптимизация финансовых потоков и участие в управлении денежными средствами

Взаимодействие с банками, налоговыми органами, аудиторами

Участие в автоматизации и улучшении финансовых процессов

Финансовый контроль и сопровождение договоров и сделок

Поддержка инвестиционных и стратегических решений компании через финансовый анализ

Что мы предлагаем:

Конкурентоспособную заработную плату
Полный социальный пакет в соответствии с ТК РК
Корпоративные льготы и бонусы
Пятидневную рабочую неделю: с 09:00 до 18:00, сб/вс – выходные
Возможности профессионального развития и карьерного роста
Обучение и повышение квалификации за счет компании
Работу в дружной и результат-ориентированной команде
Корпоративные мероприятия и тимбилдинги в г. Астана за счет компании",1–3 года,Полная занятость,График: 5/2,Рабочие часы: 8,Формат работы: на месте работодателя,10 мая 2025,https://hh.kz/vacancy/119800303,"Финансовый анализ,Финансовый контроль,Бюджетирование,Работа с большим объемом информации,Финансовая отчетность,Деловая коммуникация,Финансовое планирование,Финансовый менеджмент,Анализ текущих финансовых показателей,Аналитическое мышление,Формирование бюджета"
