title,company,location,salary,description,experience,employment_type,schedule,working_hours,work_format,published_date,link,skills
Аналитик,ТОО Max Solutions,"Алматы, Алатау, Байконур, Театр имени Ауэзова",Не указано,"- Ожидаем хорошие знания Excel, Power BI

- С опытом участия в проектах автоматизации;

- С развитыми коммуникативными навыками и ориентацией на командную работу;

- Знание предметной области - упр.отчетность, фин.планирование, планирование продаж и операций (FP&A, S&OP);

- Будет плюсом знание SQL, JS;

- Желателен опыт моделирования в Optimacros, CasPlan или Anaplan;

- Умение моделировать бизнес-процессы и писать техническую документацию;

- Мы ценим проактивность и умение доводить дело до конечного результата;

- Ищем в сотрудниках открытость, лидерские качества и ответственность.

Тебя порадует наша well-being программа:

— Участник Astana Hub;

— 100% удаленка;

— Мы предлагаем оформление согласно ТК;

— Полностью белый доход;

— Мотивация состоит из фиксированного оклада и переменной составляющей по итогам квартала;

— Регулярно даем обратную связь, оцениваем результаты работы, чтобы быть ближе к сотрудникам на Performance review;

— Поддерживаем на этапе адаптации, обучаем и небросаем в пекло;

— Используем прозрачную систему грейдов

Чем же предстоит тебе заниматься:
— Взаимодействие с представителями Заказчика, сбор требований, формирование блоков ТЗ и проектной документации;
— Построение дэшбордов на основе плановых моделей ибизнес-процессов заказчика;
— Моделирование - создание различных блоков моделей планирования с ипользованием CasPLan/Anaplan;
— Создания центров мастер-данных, логики механизмов расчетов;
— Оптимизация бизнес-процессов Заказчика
— Проведение обучения бизнес-пользователей;
— Поддержка и сопровождение на проекте после запуска системы;
— Построение презентационных демо-моделей по различным кейсам.
Впереди много открытий, побед и крутых кейсов, откликайся!",1–3 года,Полная занятость,График: 5/2,Рабочие часы: 8,Формат работы: удалённо,6 мая 2025,https://hh.kz/vacancy/120295480,"SQL,Tableau,Английский язык,Cognos BI,Cognos,Моделирование бизнес процессов,Анализ данных,Business Intelligence Systems,Anaplan,CasPlan,Английский — B2 — Средне-продвинутый"
Руководитель системно технического сопровождения,ТОО Коркем Телеком,"Астана, микрорайон Комсомольский-2, улица Акын Сара, 39","до 500 000 ₸ за месяц, на руки","Sergek Group – казахстанская группа IT-компаний.
Наши сотрудники – это разработчики программного обеспечения, компьютерного зрения и искусственного интеллекта, опытные проектные и продуктовые менеджеры, системные аналитики, бизнес аналитики, дата аналитики, финансовые, экономические и кадровые специалисты, юристы, закупщики, сотрудники HR, PR и GR.

Обязанности:​​​​​​

Организация работы отдела тех.поддержки пользователей
Контроль и перенаправление обращений/заявок пользователей к соответствующим специалистам техподдержки для решения проблемы
Контроль ведение журнала с описанием выполненных действий и принятых решений с последующим занесением решений в единую базу
Оказание помощи и консультаций по сложным заявкам своим непосредственным сотрудникам при выполнении ими установки, настройки и обновлении программных продуктов и т.п.
Оказание помощи в решении технических сложных проблем при пользовании компьютерной, орг.техникой, офисных программ и информационных систем компании и дальнейшая координация работ
Предоставление технической информации по функциональности сервисов используемых в компании
Анализ проблем, которые были выявлены при использовании информационных сервисов компании, эксплуатации оборудования и разработка рекомендаций по их устранению
Контролировать время реагирования подчинённых на обращение пользователей, чтобы заявки отрабатывались в установленные сроки
Знание порядка и правил обработки обращений пользователей
Знание стандартных решений и ответов на наиболее часто задаваемые вопросы пользователей, написание инструкций для сотрудников компании
Уверенные знания технических характеристик персональных компьютеров, ноутбуков для проведения настройки, диагностики и мелко срочного ремонта
Требования:
Уверенное владение операционными системами Windows и Linux (включая серверные версии)
Уверенное знание ПК и офисных программ (возможности незначительный ремонт и неполадок, умение работы с антивирусными программами для удаления вирусов и устранения их последствий
Уверенные знания организации локальной сети, работы и настроек сетевого оборудования таких, как Wi-Fi роутер и USB модемы, Wi-Fi точки доступа
Умение и опыт организовать работу подчинённых по приему, обработке и регистрации заявок и обращений пользователей
Понимание принципов работы с запросами пользователей: систематизация, определение уровня важности и приоритета запроса;
Умение работать и разбираться с технической документацией
Доброжелательное общение и способность ясно излагать свои мысли
Знание английского языка на уровне чтения технической документации и перевод со словарём
Техническое мышление

Способность искать решения проблемы самостоятельно

Условия:

​​​​​​​Официальное трудоустройство по ТК РК

Курсы и тренинги за счет компании

Экстра day offs, помимо отпускных

Выездные тимбилдинги

Материальную помощь к отпуску, а также к памятным событиям",3–6 лет,Полная занятость,График: 5/2,Рабочие часы: 8,Формат работы: на месте работодателя,2 мая 2025,https://hh.kz/vacancy/120170088,Не указано
IT-архитектор,"АО Страховая компания Халык, ДО Народного Банка Казахстана","Алматы, проспект Абая, 109В",Не указано,"Обязанности:

Разработка структуры продукта, определение языков программирования, подбор методологии и инструментов реализации планов разработки ПО, подбор необходимых информационных технологий, написание техзадания, формулирование способов хранения и передачи данных.
Изучение, анализ и систематизация проектных документов.
Постановка задач всем членам команды.
Контроль на этапе тестирования создаваемого программного продукта.
Проработка внутренней структуры производимого IT-проекта.
Оценка написанного программного кода.
Поиск альтернативных решений текущих задач, возможностей и перспектив для дальнейшего развития проекта.
Оценка существующих рисков и потенциала появления ошибок в системе.

Требования:

Высшее техническое образование (информационные технологии, программная инженерия, кибербезопасность и др.).
Опыт работы в области IT от 3 - х лет, в архитектуре решений от 3 - х лет.
Опыт разработки и внедрения архитектурных стандартов и лучших практик.
Технические знания и навыки:

- Архитектурные подходы и паттерны.

- Глубокое понимание принципов проектирования и разработки ПО.

- Опыт проектирования архитектурных решений (монолит, микросервисы, event-driven, SOA, CQRS и др.).

- Владение архитектурными стандартами и фреймворками.

- Опыт построения высоконагруженных и отказоустойчивых систем.

- Знание принципов API-ориентированной архитектуры.

Технологии и инструменты:

- Опыт работы с облачными платформами и on-premise решениями.

- Владение DevOps-практиками, CI/CD и инструментами.

- Опыт работы с контейнеризацией и оркестрацией.

- Глубокие знания в области баз данных.

- Понимание принципов шифрования и других аспектов безопасности.

- Навыки работы с инструментами моделирования архитектуры.

Языки программирования: опыт работы с фреймворками Spring, .NET, Django, Express.js и др.
Возможность выезда в командировки (редко).

Мы предлагаем:

Работу в крупной страховой компании, зарекомендовавшей себя как надежный работодатель.
График работы: формат - офис/гибрид.
Современный стек технологий, возможность реализовывать сложные и амбициозные проекты.
Профессиональный менеджмент и команду, готовую делиться опытом, идеями и вдохновлять.
Возможности профессионального роста.
Оформление в соответствии с ТК РК.
Официальную заработную плату без задержек.
Корпоративное обучение.
Медицинское страхование после испытательного срока.",3–6 лет,Полная занятость,График: 5/2,Рабочие часы: 8,Формат работы: на месте работодателя или гибрид,11 апреля 2025,https://hh.kz/vacancy/117123607,"ИТ-архитектура,Руководство коллективом,Enterprise Architect"
Electrical Marketing Engineer,ТОО OISB (KAZAKHSTAN)(ОУАЙЭСБИ (КАЗАХСТАН),Не указано,Не указано,"About the Role:

We are looking for a dynamic and results-driven Electrical Marketing Engineer to join our team. In this role, you will bridge the gap between our engineering capabilities and the market’s needs, playing a key part in driving business growth and client engagement.

Key Responsibilities:

• Develop and implement marketing strategies for electrical products and services.

• Identify and engage with potential clients to promote company solutions.

• Conduct market research to analyze customer needs and competitor activity.

• Collaborate with engineering team to ensure technical accuracy in proposals and presentations.

• Support business development initiatives in coordination with sales and technical departments.

• Prepare marketing reports, sales forecasts, and performance analytics.

• Create and deliver technical and commercial proposals tailored to client requirements.

Qualifications:

• Bachelor’s degree or diploma in Electrical Engineering, Marketing, or a related field.

• Proven experience in sales, business development, or marketing within the electrical industry.

• Strong communication, negotiation, and presentation skills.

• Solid understanding of electrical systems and current industry trends.

• English proficiency: Intermediate level or higher (spoken and written).

• Work experience may range from 0 to 6 years.

What We Offer:

Exciting projects and a chance to work in a fast-growing international company.
Opportunities for career growth and professional development.
A collaborative and supportive team environment.
Year-end bonus based on performance and upon completion of one year of service
An instructor will be sent from our headquarters to provide personalised training, with a certificate awarded upon completion
Exceptional or outstanding employees may be selected for training at our headquarters in Malaysia
Petrol allowance upon probation period end.",1–3 года,Полная занятость,График: 5/2,Рабочие часы: 8,Формат работы: на месте работодателя,4 мая 2025,https://hh.kz/vacancy/119940419,"electrical marketing,marketing analyst,electrical marketing engineer"
Системный аналитик,ТОО JMart,"Алматы, проспект Аль-Фараби, 36",Не указано,"TOO “Jmart” - компания в экосистеме Jusan, которая развивает продукты Jusan Магазин, Jusan Travel и Jusan Афиша. Нашими продуктами ежедневно пользуются миллионы клиентов по всему Казахстану.

В связи с расширением команды IT, мы ищем Системного аналитика, который станет ключевым звеном в создании и улучшении наших продуктов. Мы ищем профессионала, способного разрабатывать эффективные решения, анализировать бизнес-процессы и активно взаимодействовать с техническими и бизнес-командами.

Чем предстоит заниматься:

Сбор, анализ и систематизация требований на основании коммуникации с бизнес-заказчиками и конечными пользователями системы;
Выявление и документирование требований клиентов с учетом целевой архитектуры системы;
Анализ разработанного функционала с точки зрения соответствия потребностям заказчика;
Разработка спецификаций на разработку новой функциональности или на модификацию систем;
Анализ полноты реализации функциональных требований в существующих прикладных модулях системы и постановка задачи на доработку;
Проектирование и прототипирование пользовательских интерфейсов совместно с дизайнерами UI/UX.

Требования:

Фасилитация встреч с заинтересованными лицами
Навыки описания бизнес-процессов и вариантов использования;
Навыки работы с инцидентами
Умение обращаться к сервисам посредством insomnia, postman и т.д.
Умение читать документы в форматах markup language (XML, JSON);
Уверенное знание и умение моделировать бизнес-процессы в нотациях BPMN и UML;
Умение писать SQL-запросы (Знание DML, DDL.).

Что мы предлагаем:

Привлекательный социальный пакет на выбор ( оплата курсов, детского сада, спортивных секций, медицинских услуг и тд.);
Профессиональное развитие: сильная команда и обучение за счет Компании;
Новейший офис с современной техникой в формате Open space, комнатой отдыха;
Свободный dress-code, молодой и сильный коллектив

Если вы хотите работать в динамичной компании, быть частью амбициозных проектов и вносить свой вклад в развитие экосистемы Jusan, мы будем рады видеть вас в нашей команде!",1–3 года,Полная занятость,График: 5/2,Рабочие часы: 8,Не указано,5 мая 2025,https://hh.kz/vacancy/120223318,"BPMN,Scrum"
Системный аналитик,ТОО KazInSys,"Нур-Султан (Астана), улица Кенесары, 4",Не указано,"В команду KAZINSYS требуется системный аналитик для участия в проектах по разработке веб-сервисов и личных кабинетов для государственных и квазигосударственных организаций. Мы ищем специалиста, который способен глубоко понимать потребности заказчика, формализовать требования и переводить их в понятные задачи для команды разработки.

Обязанности:

Сбор, анализ и формализация требований от заказчика (интервью, воркшопы, документация);

Подготовка технической и проектной документации в соответствии с ГОСТами и другими применимыми стандартами;

Разработка и согласование функциональных и нефункциональных требований к системам;

Создание прототипов пользовательских интерфейсов (low-fidelity и high-fidelity);

Моделирование бизнес-процессов в нотации BPMN;

Взаимодействие с менеджерами, командой разработчиков, тестировщиков и дизайнерами на всех этапах жизненного цикла проекта;

Участие в приемо-сдаточном контроле и сопровождении внедрения решений.

Требования:

Опыт работы системным или бизнес-аналитиком от 2 лет в сфере веб-разработки;

Опыт взаимодействия с заказчиками на этапе пресейла и активной фазы проекта;

Знание ГОСТов по разработке технической документации;

Уверенное владение BPMN 2.0 и опыт построения диаграмм бизнес-процессов;

Навыки разработки прототипов интерфейсов (например, в Figma, Moqups и др.);

Умение четко и структурированно формулировать требования и задачи;

Опыт подготовки спецификаций, ТЗ, пользовательских историй;

Понимание архитектуры клиент-серверных и веб-приложений;

Высшее образование в области ИТ, информационных систем или бизнес-аналитики.

Будет плюсом:

Опыт работы в проектах для госсектора или крупного бизнеса;

Опыт работы в agile-командах (Scrum, Kanban);

Мы предлагаем:

Участие в интересных проектах;

Возможность развития и обучения за счет компании;

Конкурентная заработная плата, обсуждаемая по результатам собеседования.",3–6 лет,Полная занятость,График: 5/2,Рабочие часы: 8,Формат работы: на месте работодателя,10 апреля 2025,https://hh.kz/vacancy/119382689,Не указано
Системный аналитик в SEP,АО Kcell,Не указано,Не указано,"Smart Event Processing (SEP) — это система, предназначенная для обработки данных и трафика в режиме реального времени, распознавая их как события. Она сопоставляет эти события с предопределёнными шаблонами и автоматически инициирует соответствующие действия для систем, устройств и пользователей.

По задачам:

Проведение технического анализа бизнес-требований;
Взаимодействие (консультирование и техническая поддержка) с бизнес-аналитиками, техническими специалистами и клиентами в процессе формализации и согласования требований к продукту;
Подготовка технических решений в соответствии с запросом;
Составление технического задания;
Управление полным тестированием продукта в соответствии с требованиями к продукту;
Формирование всей необходимой документации к продукту и контролирование её наличие в общем источнике информации по продуктам компании.

Hard skills:

Высшее образование;
Умение писать базовые запросы SQL в различных БД (умение использовать в запросах: join, group, having, order, оконные функции);
Знание как правильно описывать разрабатываемую функциональность (ER-диаграммы, UML, BPMN);
Умение составлять технические задания, в том числе с высоким уровнем детализации;
Знание и понимание как работают межсистемные интеграции (веб-сервисы REST, SOAP, брокеры сообщений);
Умение работать с базовыми Linux командами, командной строкой.

Стек технологий:

Software: ELK, SoapUI, Postman/Insomnia, Jira, Confluence;
Knowledges: SQL, Microservices patterns, SOAP, REST;
Notations: BPMN, ER-диаграммы, UML, EPC.

Бенефиты от компании:

Гибридный формат работы (дом + офис на Алимжанова 51);
Компенсация мобильной связи;
Безлимитный мобильный интернет;
Ноутбук.",1–3 года,Полная занятость,График: 5/2,Рабочие часы: 8,Не указано,28 апреля 2025,https://hh.kz/vacancy/120030784,Не указано
Системный администратор (Архитектор серверной инфраструктуры),АО Банковское сервисное бюро Национального Банка Казахстана,"Астана, проспект Мангилик Ел, 57А",Не указано,"АО «Банковское сервисное бюро НБК» на текущий момент набирает квалифицированных специалистов в департамент системного администрирования. Департамент осуществляет поддержку текущей ИТ-инфраструктуры Национального Банка Казахстана и его дочерних организаций, участвует во внедрении новых технологий в рамках развития ИТ-инфраструктуры Национального Банка Казахстана. Если ты желаешь стать частью нашей команды - мы ждем твое резюме.

Обязанности:

Проектирование и внедрение инфраструктуры для географически распределенных резервных ЦОД в режиме Active – Active, Active-Standby, включая обеспечение отказоустойчивости и репликации данных.
Настройка и мониторинг репликации данных между основным и резервным ЦОД, включая синхронные и асинхронные способы репликации.
Обеспечение работы и синхронизации данных между несколькими удаленными ЦОД, управление распределением нагрузки и балансировкой трафика.
Внедрение и поддержка механизмов отказоустойчивости для серверного оборудования и СХД в случае отказа на уровне одного из ЦОД.
Установка, настройка и оптимизация работы серверов, включая физические серверы, виртуализацию и кластерные решения.
Постоянный контроль за состоянием серверов (загрузка процессоров, память, диски, сеть), использование инструментов мониторинга (например, Zabbix, Nagios).
Регулярное обновление операционных систем, драйверов и программного обеспечения на серверном оборудовании для обеспечения безопасности и стабильности работы.
Настройка и управление системой резервного копирования серверных данных, а также обеспечение возможности быстрого восстановления в случае сбоев.
Анализ работы серверов и выполнение мероприятий по оптимизации производительности (например, настройка параметров виртуализации, распределения нагрузки).
Настройка и управление правами доступа к серверным ресурсам с использованием различных механизмов аутентификации и авторизации.
Участие в проектировании инфраструктуры хранения данных, выбор подходящих технологий (например, SAN, NAS, объектные хранилища) и интеграция с серверным оборудованием.
Настройка и управление системой хранения данных (выделение пространства, управление шифрованием, создание и управление LUN, томами, разделами).
Мониторинг состояния хранилищ, диагностика и устранение проблем с производительностью, доступностью и отказами оборудования.
Настройка резервного копирования данных на уровне СХД, включая проверку целостности и восстановление данных.
Интеграция и управление СХД в рамках виртуализированных сред (например, VMware, Hyper-V), создание и управление виртуальными дисками.
Настройка и мониторинг сетевой инфраструктуры, включая VPN, SD-WAN и другие решения для обеспечения надежной связи между ЦОД и филиалами.
Настройка средств защиты данных и серверного оборудования, включая фаерволы, системы предотвращения вторжений, шифрование данных на всех уровнях.
Автоматизация рутинных задач, таких как мониторинг, резервное копирование, обновления и настройка серверов с использованием инструментов (например, Ansible, Puppet, Chef).
Подготовка отчетности по состоянию инфраструктуры, документация по процедурам и конфигурациям серверов и СХД.
Проведение обучения и передача знаний другим сотрудникам или пользователям системы.
Быстрое выявление и устранение сбоев в работе серверов и систем хранения данных, в том числе при отказах оборудования или нарушениях работы репликации данных.
Проведение анализа причин сбоев и разработка предложений по улучшению надежности системы.
Создание и тестирование планов восстановления после сбоев (Disaster Recovery Plans) для серверного оборудования и хранилищ данных.
Требования:
Высшее (или послевузовское) техническое образование по профилю: Информационные и/или компьютерные системы (технологии);
Стаж работы в сфере ИТ, на должности «Старший/Главный системный администратор/Системный администратор/DevOps-Инженер» не менее 5-ти лет;
Опыт в администрировании Linux серверов (Ubuntu, CentOS, Debian, RedHat и т.д.);
Опыт в виртуализации на базе гипервизоров VMWare, Proxmox, Hyper-V;
Глубокое понимание принципов работы операционных систем (Windows, Linux/Unix), платформ виртуализации VMware, VMware vSphere с функцией VMware vMotion, VMware Site Recovery Manager (SRM) автоматизации процессов восстановления и управления георезервированием, прикладного программного обеспечения, применяемого на этих операционных системах;
Построение и управление системами хранения данных (SAS, NAS, SAN);
Проектирование и настройка серверной инфраструктуры на базе VMware для основного и резервного ЦОДа;
Реализация и поддержка систем хранения данных НРЕ, включая настройку Peer Persistence;
Реализация и поддержка VMware HA (High Availability) и метрокластера.

Дополнительные знания и навыки:

Экспертный уровень знаний и опыта работы с VMware HA Cluster ,VMware Metro Cluster, решениями HPE 3PAR, Peer Persistence;
Глубокие знания операционных систем (Windows, Linux);
Знания архитектуры построения серверной инфраструктуры, системы хранения данных, программно-аппаратного комплекса и серверных приложений;
Опыт работы с системами резервного копирования и восстановления;
Знания в области сетевых технологий и протоколов (TCP/IP, VLAN, VPN);
Опыт работы с оборудованием и решениями от ведущих производителей (Dell, HPE);
Наличие сертификатов VMware (например, VCP, VCAP) будет преимуществом;
Системность мышления, стрессоустойчивость;
Ориентация на результат, работа в команде, ориентация на качество;
Ответственность, коммуникабельность.

Мы предлагаем:

Конкурентную заработную плату и социальный пакет;
Возможности профессионального роста и развития;
Дружелюбную команду;
График работы с 09:00 до 18:30, обед с 13:00 до 14:30.

Наличие рекомендаций от заказчиков или компаний-производителей оборудования будет существенным плюсом.",более 6 лет,Полная занятость,График: 5/2,Рабочие часы: 8,Формат работы: на месте работодателя,25 апреля 2025,https://hh.kz/vacancy/119946486,Не указано
Product Owner,ТОО Inova Tech,"Астана, улица Динмухамеда Кунаева, 2",Не указано,"Компания Inova Tech приглашает талантливых специалистов присоединиться к команде профессионалов!

Мы – ведущий системный интегратор с многолетним опытом, занимающийся самыми передовыми проектами в сфере IT-инфраструктуры, системной интеграции, кибербезопасности и облачных решений. Мы ищем опытного Product Owner’а с функцией системного аналитика в команду, работающую над развитием цифровой платформы для обучения информационной безопасности. Это важный продукт в сфере кибербезопасности, и Вы будете играть ключевую роль в его формировании, развитии и масштабировании.

Что мы предлагаем:

Конкурентная заработная плата: Мы готовы предложить условия, соответствующие вашим ожиданиям и опыту. В Inova Tech ценят профессионалов
Развитие и карьерный рост: Реализуйте свои самые смелые идеи и проекты. Мы поддерживаем обучение и развитие, предоставляя возможности для постоянного совершенствования
Поддерживающий коллектив: Вы будете работать в дружелюбной и комфортной атмосфере, где каждый сотрудник ценен и уважаем.
Современный офис в центре города: Стильное и комфортное рабочее пространство создаст условия для продуктивной работы.

Ваши задачи:

Управление продуктовой разработкой: от идеи до релиза.

Сбор, анализ и описание требований (user stories, use cases, API-спецификации, acceptance-критерии).

Ведение бэклога, приоритизация задач, постановка целей.

Координация работы команды разработки, контроль сроков и качества выполнения задач.

Взаимодействие со стейкхолдерами, формализация бизнес-требований.

Участие в построении и оптимизации внутренних процессов команды.

Наш идеальный кандидат:

Опыт:

5+ лет в роли Product Owner / системного аналитика / тимлида.

Участие в полном цикле создания продуктов.

Опыт построения и развития команд (грейды, рост junior-специалистов).

Опыт коммерческой разработки ПО (желательно в средних и крупных IT-компаниях).

Технические знания:

Понимание архитектуры веб-продуктов (frontend, backend, devops-инфраструктура).

Навыки описания требований и спецификаций.

Знание CI/CD, devops-процессов, понимание принципов работы Kubernetes (желательно).

Языки:

Свободное владение казахским, русским и английским языками (внутри команды используется английский).

Мы ищем людей, которые стремятся к развитию, не боятся новых вызовов и готовы стать частью команды, создающей передовые решения. Готовы к этому? Откликайтесь на вакансию – будем рады знакомству!",более 6 лет,Полная занятость,График: 5/2,Рабочие часы: 8,Формат работы: на месте работодателя,6 мая 2025,https://hh.kz/vacancy/120103091,"Управление продуктом,Системный анализ,Управление проектами,Agile Project Management,Scrum,Kanban,API,CI/CD,Figma,Atlassian Jira,Английский — C1 — Продвинутый"
Senior DevOps Engineer,ТОО DIGITAL TEAM (ДИДЖИТЛ ТИМ),Не указано,Не указано,"DigitalTeam is hiring. We are a worldwide software service provider and currently looking for a Senior DevOps Engineer to join our team.

Requirements:

5+ years of experience in AWS DevOps roles;
Strong expertise in Docker and Linux administration;
Proficient in Infrastructure as Code;
Proven experience with CI/CD pipelines;
Strong understanding of cloud infrastructure, monitoring, and security;
Excellent communication and interpersonal skills;
English level - Advanced.

Responsibilities:

Design, implement, and manage scalable AWS infrastructure;
Build and maintain CI/CD pipelines;
Manage and optimize containerized environments using Docker;
Maintain and administer Linux-based systems;
Manage and optimize containerized environments using Docker.

Benefits:

- Official employment;

- Flexible work schedule;

- Professional growth and development with friendly team;

- Remote work;

- Detailed onboarding.",3–6 лет,Полная занятость,График: 5/2,Рабочие часы: 8,Формат работы: удалённо,30 апреля 2025,https://hh.kz/vacancy/120110511,"Docker,Kubernetes,Amazon Web Services,CI/CD,DevOps"
Инженер-программист,ТОО BERTYS CONSTRUCTION,Не указано,"500 000 ₸ за месяц, на руки","Обязанности:

Со своей стороны, хорошему, опытному человеку мы хотим поручить ответственный фронт работ, включающий в себя: Сбор и систематизация требований к разрабатываемой информационной системе. Выявление бизнес-требований и ожиданий пользователей. Разработка и согласование документации по проектам. Взаимодействие с командой разработки по части обсуждения требований и выработки оптимальных решений. Постановка задач команде разработки. Контроль сроков выполнения поставленных задач. Поддержка пользователей по сложным вопросам (технологические вопросы).

Разработка архитектуры ПО верхнего уровня

Разработка интерфейсов взаимодействия ПО верхнего и нижнего уровня

Разработка алгоритма для FPGA (ПЛИС)

Разработка алгоритма для DSP

Моделирование радио в Matlab/Simulink

Испытания макетов изделия

Формирование комплекта конструкторских документов

Разработка рабочей документации для изготовления и испытания опытного образца.

Требования:

Мы ищем энергичного человека с опытом формализации требований, разработки технических заданий и пользовательских сценариев. Рассматриваем кандидатов с опытом работы системным аналитиком от 3-х лет. Опытом участия в проектах внедрения информационных систем в качестве системного аналитика с нуля. Опытом участия в проектах по разработке/доработке информационных систем. Опытом разработки технических заданий и документации. Очень хотим чтобы Кандидат обладал знаниями основ БД и SQL. Знал жизненный цикла информационной системы (процесс разработки программного обеспечения). Владел инструментарием и нотациями моделирования бизнес-процессов, систем, структур данных. Имел опыт постановки \ контроля задач смежным подразделениям.

Знание микроконтроллеров STM32, умение пользоваться reference manual;

Хорошее знание Linux на уровне пользователя;

Хорошее знание C, Make, GCC, процесса сборки;

Умение работать с системой контроля версий git, опыт командной разработки, кодревью;

Хорошие знания об электронике, цифровой схемотехнике;

Понимание работы интерфейсов I2C, SPI, UART на физическом и логическом уровне;

Умение работать с логическим анализатором и осциллографом;

Умение читать чужой код, понимание принципов хорошего кода (clean code, SOLID);

Опыт автоматизированного тестирования ПО для микроконтроллеров;

Понимание особенностей функционирования компьютеров в широком смысле (устройство ОС, загрузчиков, сетевых протоколов и т.д.); Желательно знание Python;

Условия:
Оформление согласно ТК РК
Тимбилдинги за счет компаний",3–6 лет,Полная занятость,График: 5/2,Рабочие часы: 8,Формат работы: на месте работодателя,9 апреля 2025,https://hh.kz/vacancy/119308427,Не указано
