title,company,location,salary,description,experience,employment_type,schedule,working_hours,work_format,published_date,link,skills
Sales manager CIS / JCB,ТОО ORBIS MACHINERY,Вакансия опубликована 12 мая 2025 в Алматы,Не указано,"Мы в поиске квалифицированного специалиста с опытом работы в сфере спецтехники на позицию Sales manager CIS

КАКИЕ ЗАДАЧИ У ВАС БУДУТ:

Поддержка дилеров в росте доли рынка по технике JCB с приоритетом на линейку тяжелой техники

Обеспечить собственную компетентность в технике JCB, представлять интересы JCB перед дилерами и совместно с ними развивать стратегию и тактику в ее продвижении

Взаимодействие с региональными директорами дилеров и менеджерами по увеличению эффективности продаж

Совместные с дилером встречи с потенциальными и существующими заказчиками для полного понимания рыночной ситуации, стимулирование дилера в расширении клиентской базы и знания рынка

Тесная работа с подразделениями JCB Sales для обмена информацией по продуктам и рыночным ценам.

Идентификация проблем для успешных продаж и их решение

Осуществление демонстрации линейки тяжелой техники JCB для клиентов.

Профессиональное представление бренда JCB перед заказчиками

Техническая консультация персонала дилера и заказчиков по функциям машины и её спецификации, проведение обучения персонала дилера

Перевод технической документации (если потребуется)

Мотивация дилера продавать больше техники в соответствии с целями JCB по доле рынка

Еженедельный мониторинг сделок в работе (CRM), идентификация препятствий для продаж, мотивация дилеров постоянно повышать конверсию продаж и знание рынка

ВЫ НАМ ПОДХОДИТЕ, ЕСЛИ ВЫ:

Имеете высшее образование
Владеете навыками прогнозирования, финансового анализа, оптимизации расходов
Имеете опыт разработки мотивационных программ для роста показателей
Имеете развитые коммуникативные навыки и опыт работы с претензиями
Владеете английским языком С1
Уверенный пользователь ПК: Excel, 1С

ЧТО МЫ ГОТОВЫ ВАМ ПРЕДЛОЖИТЬ:

Оформление в соответствии с ТК РК
Прозрачный фиксированный оклад + бонусы
​​​Возможности карьерного и профессионального роста
Особые условия на приобретение автомобилей брендов компании и сервисное обслуживание
Интересная и сильная команда, успешные наставники
Выстроенные бизнес-процессы
Тимбилдинги, корпоративы, активный отдых
Скидки на обслуживание и автомойку личного автотранспорта
Развозка до/с места работы
Обратите, пожалуйста, внимание - офис находится по адресу: Кульджинский тракт, 26/2",3–6 лет,Полная занятость,График: 5/2,Рабочие часы: 8,Формат работы: на месте работодателя,12 мая 2025,https://hh.kz/vacancy/119487806,Английский язык
Ведущий химик-аналитик,ТОО KazAgroVision,Вакансия опубликована 12 мая 2025 в Шымкенте,"от 200 000 до 250 000 ₸ за месяц, на руки","Обязанности:
Проводить в лаборатории наиболее сложные анализы, такие как ручное и автоматическое кислотно-основное титрование, осваивать и внедрять новые, ранее не применяемые методы лабораторного контроля, включая расчеты реактивов;
Обеспечивать заводскую лабораторию и цеховых/складских химиков-лаборантов титрованными и другими растворами, индикаторами;
Вести записи в лабораторных журналах по установленным формам контроля качества материалов, сырья и готовой продукции;
Участвовать в расследовании отклонений, при их возникновении, с разработкой САРА планов по их устранению и предотвращению;
Подготавливать образцы для дегустации и заполнять дегустационный лист, составлять АКТы по забраковке сырья, материалов или готового продукта;
Осуществлять контроль за состоянием лабораторного оборудования и аппаратов (рефрактометры, рН-метры, титраторы, и др.), химической посуды и реактивов;
Проводить обучение и инструктаж с цеховыми/складскими химиками-лаборантами, осуществлять ежедневный контроль за их деятельностью и своевременной подготовкой результатов работы;
Замещать на рабочем месте Начальника ОКК, на периоды его отсутствия.
Требования:
Высшее химическое, химико-биологическое образование;
Опыт в производстве на аналогичной должности не менее 3-х лет;
Уверенный пользователь ПК со знанием пакета программ Microsoft Office, создание и использование формул Excel, защищенных таблиц данных;

Дополнительные требования:

Выполнять требования надлежащей лабораторной практики (GLP) согласно требованиям ISO 9001, требования СМК завода, стремиться к постоянному улучшению своей рабочей деятельности и профессионального уровня;
Освоить и знать работу лабораторного оборудования, методы отбора проб с производственного оборудования во время технологических процессов;
Знать правила ТБ и противопожарной безопасности при работе с электрическими и нагревательными приборами, санитарные нормы на пищевом предприятии;
Знать методы контроля качества сырья и продукции согласно требованиям ГОСТ;
Умение проводить расчет количества закладки компонентов согласно рецептуре.
Условия:
5/2 с 09:00 до 18:00 (в сезон 6/1 с 09:00 до 20:00), с оплатой переработок в случае работы в выходные и праздничные дни, согласно плану производства;
Утренний и вечерний трансфер из г. Шымкент в пос. Тюлькубас на автотранспорте завода (примерно 1ч15мин в пути от ост. «Кабиско», парковка маг. GRAmad);
Обеспечение необходимыми средствами защиты при работе в лаборатории и производстве;
Увеличение оплаты труда по итогам личных достижений и итогов работы завода.",3–6 лет,Полная занятость,График: 5/2,Рабочие часы: 8,Формат работы: на месте работодателя,12 мая 2025,https://hh.kz/vacancy/119989512,Не указано
Координатор отдела продаж (Sales Coordinator),ТОО Зафко Казахстан,Вакансия опубликована 12 мая 2025 в Алматы,Не указано,"Обязанности:

Поддержка отдела продаж в достижении установленных KPI и планов продаж

Составление отчетов о продажах и анализ эффективности работы отдела на основе данных из 1С

Обеспечение своевременного и качественного выполнения задач с учетом ресурсов и сроков

Административная поддержка менеджеров по продажам в ежедневной деятельности

Создание и ведение карточек новых клиентов в системе 1С

Формирование и отправка коммерческих счетов клиентам

Оперативное предоставление информации о наличии продукции и актуальных ценах команде продаж и клиентам

Координация и контроль отгрузок со склада

Требования:

Опыт работы с 1С (желательно в сфере продаж или логистики)

Уверенное владение Excel (сводные таблицы, ВПР и др.)

Внимательность к деталям, умение работать с большим объемом данных

Навыки деловой переписки и коммуникации с клиентами

Ответственность, организованность, способность работать в сжатые сроки

Желателен опыт поддержки отдела продаж

Условия:

Оформление согласно ТК РК

График работы: 5/2

Работа в офисе

Конкурентная заработная плата, обсуждается на собеседовании

Возможность профессионального роста и развития",1–3 года,Полная занятость,График: 5/2,Рабочие часы: 8,Формат работы: на месте работодателя,12 мая 2025,https://hh.kz/vacancy/120401821,"координатор B2B продаж,Продажи,Администрирование продаж,Аналитика продаж,Казахский — B1 — Средний,Русский — B1 — Средний,Английский — B1 — Средний"
Консультант-аналитик,"ALSECO, АО",Вакансия опубликована 12 мая 2025 в Астане,Не указано,"Проект:

Мы ищем консультанта-аналитика в команду сопровождения и развития информационных систем. Задачи команды – поддержание работающих информационных систем, автоматизирующих бизнес-процессы наших партнеров. Команды развивают проекты в IT сферах. В рамках проектов нужно понимать предметную область и быть в курсе изменений законодательства в сопровождаемой государственной сфере, активно работать с ответственными лицами наших Заказчиков с целью оптимизации бизнес-процессов и требований к функционалу, прорабатывать планы развития информационной системы. Мы ищем активного, ответственного и целеустремленного сотрудника, который станет членом команды и будет вместе с командой добиваться поставленных целей.

Чем нужно будет заниматься:

Обрабатывать заявки Заказчиков: содействовать в устранении проблем и решении вопросов, возникающих у Заказчиков;
Вести переписку и подготавливать официальные ответы на письма;
Разрабатывать задания на изменение данных и выдачу разовых отчетных форм и проверять их исполнение;
Готовить и согласовывать отчеты по выполненным работам;
Выполнять работы по сбору, формализации и согласованию требований и приоритетов с Заказчиками;
Ставить задачи разработчикам ПО;
Согласовывать и контролировать своевременное и качественное выполнение поставленных задач;
Подготавливать документы по результатам выполненных работ.

Мы ожидаем:

Профильное высшее образование;
Умение быстро переключаться между задачами;
Стрессоустойчивость;
Самоорганизованность и самодисциплину;
Понимание процесса создания информационных системы и распределения ролей в команде разработки;
Аналитическое мышление и умение систематизировать информацию;
Желание и умение работать в команде;
Знание языков: русский язык в совершенстве (письменная и устная коммуникация), казахский язык (желательно);
Знание деловой этики.

Преимуществом будет:

Опыт работы в сфере ИТ;
Умение вести переговоры;
Знание и опыт в применении методологий и нотаций по бизнес-анализу;
Опыт проектирования ПО;
Опыт использования UML;
Знание нотаций BPMN;
Английский язык на уровне чтения технической документации;
Умение писать техническую документацию.

Мы предлагаем:

Режим работы: пятидневка, с 09-00 до 18-30 часов.
Обучение за счет Компании.
Компенсация за обед.
Отпуск 30 календарных дней.
13 заработная плата.",1–3 года,Полная занятость,График: 5/2,Рабочие часы: 8,Формат работы: на месте работодателя,12 мая 2025,https://hh.kz/vacancy/118061709,Не указано
Analyst / POSM Manager,Honor,Вакансия опубликована 12 мая 2025 в Алматы,Не указано,"BACKGROUND

Established in 2013, HONOR is a leading global provider of smart devices: smartphones, laptops, wearables, and audio devices, etc. We are committed to becoming a global iconic tech brand and enabling a smart life across all scenarios and all channels, for all people. With a strategic focus on innovation, quality and service, HONOR is dedicated to developing technology that empowers people around the globe to go beyond through its R&D capabilities and forward-looking technology, as well as creating a new intelligent world for everyone with its portfolio of innovative products.

HONOR pioneered many industry-first technologies and possesses excellent R&D capabilities to support the development of its full portfolio of smartphones and other smart devices. Created amid the rise of the digital age, HONOR develops an ecosystem of innovative products, including smart home and office appliances, healthy lifestyle, and entertainment products. Every HONOR smartphone is subject to strict quality controls and must pass over 400 product tests and over 20 global certification standards before launching. HONOR owns 3,000+ service centers and 43 call centers, providing premium and efficient services to customers in over 82 markets.

Position Objective

To strengthen the company’s analytical expertise and establish a systematic approach to reporting, process automation, and POSM management. To improve communication between field teams and the office, and to standardize business processes.

Key Responsibilities:

Develop and maintain regular reports on sales, inventory, SKU and collection performance (Power BI / Excel / Google Sheets);

Standardize reports for retail locations (SKU, age, gender, hours, discounts, etc.);

Analyze POSM inventory and assess the effectiveness of their usage;

Data visualization (dashboards, presentations, reporting formats);

Automate routine processes (data collection, exports, templates);

Build a structure for collaboration between departments and field teams;

Maintain a POSM materials database: types, inventory, placements;

Participate in the development of new initiatives: promotions, merchandising, digital tools in partner stores.

Requirements:

At least 2 years of experience as an analyst, marketing manager, or POSM specialist;

Proficient in Excel / Google Sheets (formulas, pivot tables, filters);

Experience with Power BI or similar BI tools;

Basic knowledge of retail analytics: ABC/XYZ analysis, turnover, collection performance;

Strong system thinking and process-oriented mindset;

Strong communication skills and ability to build cross-functional relationships.

Knowledge of visual merchandising or field experience is a plus.

WHAT WE OFFER

Global cooperation, fast-developing business, opportunity for professional growth and career development
Competitive remuneration system with annual salary review and bonuses
Medical insurance
Mobile phone allowance and another benefits
Working time: 5/2 since 9.30 a.m. to 18.00 p.m.",1–3 года,Полная занятость,График: 5/2,Рабочие часы: 8,Формат работы: на месте работодателя,12 мая 2025,https://hh.kz/vacancy/120373472,"MS Excel,Power BI,MS SQL,Английский — B2 — Средне-продвинутый"
Консультант-аналитик (сопровождение и развитие информационных систем),"ALSECO, АО",Вакансия опубликована 12 мая 2025 в Алматы,Не указано,"Проект:

Мы ищем консультанта-аналитика в команду сопровождения и развития информационных систем. Задачи команды – поддержание и развитие работающих информационных систем, автоматизирующих бизнес-процессы наших партнеров.

Команды развивают проекты в различных сферах ЖКХ и администрирования налоговых платежей. В рамках проектов нужно понимать предметную область и быть в курсе изменений законодательства в сопровождаемой сфере ЖКХ, активно работать с ответственными лицами наших партнеров с целью оптимизации бизнес-процессов и требований к функционалу, прорабатывать планы развития информационной системы.

Мы ищем активного и целеустремленного сотрудника, который станет членом команды и будет вместе с командой добиваться поставленных целей.

Чем нужно будет заниматься:

Обрабатывать заявки партнеров: содействовать в устранении проблем и решении вопросов, возникающих у партнеров;
Вести переписку и подготавливать официальные ответы на письма;
Разрабатывать задания на изменение данных и выдачу разовых отчетных форм и проверять их исполнение
Готовить и согласовывать отчеты по выполненным работам;
Выполнять работы по сбору, формализации и согласованию требований и приоритетов с партнерами;
Ставить задачи разработчикам ПО;
Согласовывать и контролировать своевременное и качественное выполнение поставленных задач;
Демонстрировать результаты реализации крупных задач клиенту, подготавливать документы по результатам выполненных работ.

Мы ожидаем:

Профильное высшее образование;
Умение быстро переключаться между задачами;
Стрессоустойчивость;
Самоорганизованность и самодисциплину;
Понимание процесса создания информационных системы и распределения ролей в команде разработки;
Аналитическое мышление и умение систематизировать информацию;
Желание и умение работать в команде;
Знание языков: русский язык в совершенстве (письменная и устная коммуникация), казахский язык (желательно);
Знание деловой этики.

Преимуществом будет:

Опыт работы в сфере ИТ;
Умение вести переговоры;
Знание и опыт в применении методологий и нотаций по бизнес-анализу;
Опыт проектирования ПО;
Опыт использования UML;
Знание нотаций BPMN;
Английский язык на уровне чтения технической документации;
Умение писать техническую документацию.

Мы предлагаем:

Режим работы: пятидневка, с 08-00 до 17-00 часов.
Компенсация за обед.
Отпуск 30 календарных дней.
Мобильная связь.
13 заработная плата.",1–3 года,Полная занятость,График: 5/2,Рабочие часы: 8,Не указано,12 мая 2025,https://hh.kz/vacancy/115044714,Не указано
Казначей,ТОО Dala Brand,Вакансия опубликована 12 мая 2025 в Алматы,"от 450 000 до 500 000 ₸ за месяц, на руки","В нашу команду требуется внимательный и ответственный казначей, который будет отвечать за движение наличных средств, кассовую дисциплину и ежедневные финансовые операции.

Основные обязанности:

Контроль осуществления платежей целях целевого использования денег: проверка заявок на оплату на соответствие статьям расходов, включенным в бюджет компании на соответствующий месяц/ год, контроль за правильностью и корректностью заполнения Инициатором заявок на оплату, подготовка и предоставления реестра платежей текущего дня с внесением заявок на оплату и утвержденные реестров на оплату.
Ежедневная проверка и контроль остатков денежных средств на счетах компании и предоставление по ним отчетов в установленных формах и в установленные сроки банка.
Отслеживание своевременного размещения оставшихся денежных средств на краткосрочном депозите «Овернайт».
Ведение банковских счетов компании в OnlinBank и все требования по ведению.
Сбор и подготовка всех необходимых документов в банк для получения кредита.
Подготовка отчётов в установленных формах и в установленные сроки банка.
Ведение ссудного портфеля компании: постоянное взаимодействие с менеджерами банка и предоставления необходимых документов в банк и руководству.
Управление финансовыми рисками — анализирует валютные риски, следят за прогнозами валютного курса и контролируют, чтобы колебания не сократили прибыль бизнеса.
Подготовки презентаций к отчётам или иным запросам руководства при необходимости.
Отражение всех банковских операций в учётных базах.
Требования:
Опыт работы в должностях Бухгалтер/финансист/экономист или аналогичной роли от 3-х лет.
Уверенное владение 1С Бухгалтерия,Online Bank, Excel.
Приветствуется знание: 1С УТ, 1С Центральное казначейство.
Опыт в контроле затрат, бюджетировании и управленческом учете.
Стрессоустойчивость, ответственность, работа в команде.
Знание принципов финансового анализа и отчетности.
Мы предлагаем:
Оформление в соответствии ТК РК.
Стабильную и своевременную выплату заработной платы.
5-тидневная рабочая неделя.
24 календарных дня оплачиваемого отпуска.
График: с 8:30 до 17:30, либо с 09:00 до 18:00.",3–6 лет,Полная занятость,График: 5/2,Рабочие часы: 8,Не указано,12 мая 2025,https://hh.kz/vacancy/120373160,"Казначейство,Планово-экономический отдел,Формирование аналитической отчетности,MS Office,MS Excel,1C: Бухгалтерия,1С: Управление Торговлей,Управление казначейством"
Бизнес-аналитик (процессов),Gamma Doro,Вакансия опубликована 12 мая 2025 в Алматы,Не указано,"Обязанности:

1. Обследование деятельности структурных подразделений Заказчика;

2. Выявление потребностей заинтересованных лиц в автоматизации бизнес-процессов;

3. Документирование результатов обследования с использованием нотации BPMN:

- схема взаимосвязей с между структурными подразделениями;

- схема организационной структуры;

- схема дерева бизнес-процессов;

- схема взаимосвязей бизнес-процессов;

- схемы бизнес-процессов и их текстовое описание;

- описание выявленных потребностей в автоматизации;

- предложения по реинжинирингу бизнес-процессов;

4. Прописать все регламенты бизнес-процессов.

5. Разработка Технического задания на автоматизацию бизнес-процессов, внедрение;

6. Взаимодействие с разработчиками;

7. Коммуникация с проектной командой Заказчика;

8. Настройка функциональности внедряемого решения;

9. Проведение тестирование функциональности;

10. Проведение обучения;

11. Участие в pre-sale мероприятиях.

Требования:

Аналитические способности. Способность анализировать данные и выявлять закономерности.

Коммуникабельность. Готовность работать в команде и общаться с разными уровнями персонала.

Техническая грамотность. Знание инструментов анализа данных и бизнес-систем. (Microsoft Excel,

Google Analytics, SQL, Tableau, такие языки программирования как Python или R.)

Понимание бизнес-процессов. Знание основных принципов функционирования бизнеса.

Организационные навыки. Умение управлять временем, правильно расставлять приоритеты задачам и подходить к планированию стратегически — ещё один ключевой навык, без которого невозможно преуспеть в бизнес-аналитике.

Внимательность к деталям. Значительная часть работы бизнес-аналитика — это анализ данных, изучение документов или построение моделей. Все эти задачи требуют высокого уровня точности и без умения концентрироваться на деталях здесь не обойтись.

Необходимые компетенции:

- Навыки сбора информации;

- Знание нотации описания бизнес-процессов BPMN обязательно;

- Навыки разработки проектной документации;

- Знание основ бухгалтерского учета и навыки настройки 1С (приветствуется);

- Навыки анализа финансовой отчетности (приветствуется);

- Знание английского языка на уровне upper intermediate (приветствуется).

Условия:
график работы 5/2 (09:00 до 18:00)
Стабильная заработная плата
Теплая и дружественная атмосфера
Корпоративное обучение и тренинги
Скидки на продукцию компании
Уютный, стильный офис
Трудоустройство согласно ТК РК
Работа в стабильной компании.
Работа с суперкомандой",более 6 лет,"Полная занятость
Возможно временное оформление",График: 5/2 или свободный,Рабочие часы: 8,Формат работы: гибрид,12 мая 2025,https://hh.kz/vacancy/119754820,Не указано
Аналитик данных,ТОО ORDA TRADE ASTANA,Вакансия опубликована 12 мая 2025 в Астане,Не указано,"• Анализ продаж по каналам дистрибуции.
• Анализ и планирование работ, связанных с продажами.
• Разработка и внедрение маркетинговых мероприятий направленных на продвижение товара, т.е. расчет акций, бонусных программ для клиентов и торговой команды.
• Анализ рынка сбыта и организация проведения маркетинговых исследований рынка конкурентов бренда.
• Работа с рекламными и медиа агентствами по продвижению бренда, по адаптации рекламных материалов компании на рынке Казахстана.
• Составление плана маркетинговых мероприятий, анализ и контроль его выполнения.
• Контроль ценовой стратегии бренда, мониторинг цен, выставленность бренда.

Работа официальная, полная информация при собеседовании.",не требуется,Полная занятость,График: 5/2,Рабочие часы: 8,Формат работы: на месте работодателя,12 мая 2025,https://hh.kz/vacancy/120406823,"Маркетинговый анализ,Подготовка презентаций,Анализ данных,Ценообразование,Аналитическое мышление,1С: Управление Торговлей,Подготовка рекламных материалов,Планирование маркетинговых кампаний"
QA Engineer (тестировщик ПО),"ALSECO, АО",Вакансия опубликована 12 мая 2025 в Алматы,Не указано,"Обязанности:

Проведение ручного и автоматизированного тестирования для выявления багов и ошибок в ПО.
Составление и поддержка тестовой документации: тест-кейсов, чек-листов, отчетов по результатам тестирования.
Тестирование функциональности веб- и мобильных приложений, а также их совместимости с различными устройствами и браузерами.
Проведение интеграционного, регрессионного, нагрузочного тестирования.
Работа с баг-трекинговыми системами (Jira), включая описание ошибок, их классификацию и приоритизацию.
Взаимодействие с разработчиками, аналитиками и менеджерами для прояснения требований и выявления ошибок.
Проведение тестов базы данных, выполнение запросов и выборок данных для проверки их корректности.
Участие в планировании спринтов, оценка сроков тестирования и составление тестовых планов.
Поддержка автоматизированных тестов и участие в их создании.

Требуемый опыт:

Опыт работы с основными методами тестирования (функциональное, регрессионное, нагрузочное тестирование).
Опыт ручного тестирования веб- и мобильных приложений.
Понимание процессов разработки ПО и жизненного цикла багов.
Навыки работы с DevTools, SQL, Postman, SoapUI.
Опыт работы с инструментами для написания автотестов (например, Selenium, Cypress).
Опыт работы с баг-трекинговыми системами (Jira, Redmine).
Знания в области работы с базами данных и умение выполнять SQL-запросы.
Высшее или среднее техническое образование.

Будет плюсом:

Опыт в автоматизации тестирования.
Понимание CI/CD процессов и опыт работы с инструментами для непрерывной интеграции (GitLab).
Навыки анализа требований и работы с документацией.
Опыт написания тестов на Python, Java или другом языке программирования.
Знание современных инструментов для тестирования API и UI (Postman, Katalon, TestComplete).

Условия:

Режим работы: пятидневка, с 08-00 до 17-00 часов
Компенсация за обед
Обучение за счет Компании
Отпуск 30 календарных дней
13 заработная плата.",1–3 года,Полная занятость,График: 5/2,Рабочие часы: 8,Не указано,12 мая 2025,https://hh.kz/vacancy/119264725,Не указано
Кредитный менеджер,ТОО AvtoMarketAlmaty,Вакансия опубликована 12 мая 2025 в Алматы,Не указано,"ОБЯЗАТЕЛЬНО иметь опыт в банке!Если нет опыта,не беспокоить!!!!!







Обязанности:

• Консультирование клиентов автосалона по программам автокредитования, страхования и дополнительным услугам;

• Подбор наиболее выгодных условий кредитования в сотрудничестве с банками-партнерами;

• Оформление кредитных заявок и сопровождение клиентов на всех этапах сделки;

• Взаимодействие с представителями банков и страховых компаний;

• Подготовка и проверка пакета документов;

• Ведение отчетности и клиентской базы.




Требования:

• Опыт работы в сфере автокредитования, банковских или финансовых услуг от 1 года;

• Знание продуктов банков и страховых компаний (желательно);

• Умение вести переговоры, нацеленность на результат;

• Грамотная устная и письменная речь;

• Уверенный пользователь ПК, знание офисных программ;

• Ответственность, внимательность, стрессоустойчивость.




Условия:

• Работа в стабильной и развивающейся компании — автосалон «Автомаркет»;

• Официальное трудоустройство по ТК РФ;

• График работы: 5/2 или сменный (по договоренности);

• Конкурентная заработная плата: фиксированный оклад + высокий % от сделок;

• Обучение и возможность карьерного роста;

• Комфортные условия труда, современное рабочее место, дружный коллектив.",3–6 лет,Полная занятость,График: 6/1,Рабочие часы: 8,Формат работы: на месте работодателя,12 мая 2025,https://hh.kz/vacancy/119989773,"Кредитные договоры,Активные продажи,Деловое общение,Навыки продаж,Финансовый анализ,Деловая переписка,Поиск и привлечение клиентов,Умение работать в коллективе,Организаторские навыки,Работа с документами,оформление документации"
Бизнес-аналитик (с навыками системного аналитика),ТОО Shalkar Innovations,Вакансия опубликована 12 мая 2025 в Астане,"от 400 000 ₸ за месяц, на руки","Обязанности:

• Анализ требований и бизнес-процессов (User Story и Use Case) и их формирование в функциональные требования;
• Согласование требований с заказчиком и командой разработки;
• Декомпозиция бизнес-процессов, пользовательских/функциональных требований;
• Консультирование участников команды на всех этапах разработки;
• Написание сопровождающей документации: инструкции для пользователей, команды поддержки и т.д;
• Демонстрация результатов работы команды;
• Тестирование Rest API с использованием инструментов, таких как Postman;
• Функциональное тестирование на основании требований, участие в процессе тестирования для выявления дефектов.

Требования:

• Опыт работы на позиции бизнес/системным аналитиком от 3 лет в IT-сфере;
• Опыт работы с различными методологиями разработки (Agile, Scrum);
• Опыт описания требований к разработке в нотациях UML и BPMN, Use Case
• Опыт декомпозиции бизнес-процессов и их оптимизации;
• Опыт работы с инструментами (Postman) для тестирования API приветствуется;
• Умение писать базовые SQL-запросы;
• Хорошие коммуникативные навыки и способность объяснять технические решения непрофессионалам;
• Опыт работы с инструментами для моделирования (Figma, Draw.io, BPMN IO) и документирования (Confluence);
• Аналитический склад ума, внимание к деталям и способность систематизировать информацию.


Большим плюсом будет работа на проектах с разработкой ПО со сложной бизнес-логикой.

Что мы предлагаем:
— Оформление по ТК РК
— Гибкие условия работы, когда главное – результат, а не исполнение
формальных требований
— Демократичная, почти семейная атмосфера в команде
— Удаленный или гибридный график работы",3–6 лет,Полная занятость,График: 5/2,Рабочие часы: 10,Формат работы: удалённо или гибрид,12 мая 2025,https://hh.kz/vacancy/120378342,Казахский — B2 — Средне-продвинутый
